,year,commname,region,subreg,resource,used,trying,hrvsting,giving,receving,xtotnum,xtotlbs,units,numharv,percap,totlbhrv,mupch,pcttotal,mupc,xupc,commhh
103597,1984,Minto,Interior,Tanana River Basin,Plants/Greens/Mushrooms,,0.38,0.38,,,39.0,158.0,Bunches,37.0,0.839999973773956,148.0,,8.28878546599299e-06,,,48.0
103652,2012,Minto,Interior,Tanana River Basin,Fish,0.913,0.565,0.565,0.434,0.826,20726.099609375,20726.099609375,lb.,3033.0,117.515510559082,15560.2001953125,128.713592529297,0.52099996805191,,,61.0
103744,2012,Minto,Interior,Tanana River Basin,Land Mammals,0.956,0.695,0.5,0.413,0.782,15626.0,15626.0,lb.,93.0,88.5984954833984,11783.599609375,92.6762542724609,0.392000019550324,,,61.0
103777,2012,Minto,Interior,Tanana River Basin,Birds and Eggs,0.782,0.608,0.586,0.391,0.456,1786.69995117188,1786.69995117188,lb.,1043.0,10.1307334899902,1339.09997558594,12.9549026489258,0.0439999997615814,,,61.0
103968,2012,Minto,Interior,Tanana River Basin,Plants/Greens/Mushrooms,0.347,0.347,0.347,0.108,0.021,91.0,91.0,lb.,63.9000015258789,0.516001343727112,65.8000030517578,1.48703551292419,0.0020000000949949,,,61.0
103989,2000,Moose Pass,Southcentral,Kenai Peninsula,Fish,0.949,0.697,0.667,0.394,0.677,20840.0,20840.0,lb.,13940.0,51.7999992370606,13940.0,54.5999984741211,0.59500002861023,13.8999996185303,108.139999389648,148.0
104048,2000,Moose Pass,Southcentral,Kenai Peninsula,Land Mammals,0.566,0.333,0.222,0.162,0.455,330.399993896484,9854.400390625,Ind.,221.0,24.5,6592.0,43.2999992370605,0.282000005245209,3.09999990463257,44.1300010681152,148.0
104079,2000,Moose Pass,Southcentral,Kenai Peninsula,Marine Mammals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ind.,0.0,0.0,0.0,,0.0,0.0,0.0,148.0
104088,2000,Moose Pass,Southcentral,Kenai Peninsula,Birds and Eggs,0.242,0.263,0.232,0.071,0.03,920.900024414063,644.900024414063,Ind.,616.0,1.60000002384186,431.0,6.59999990463257,0.0179999992251396,18.3700008392334,55.8800010681152,148.0
104199,2000,Moose Pass,Southcentral,Kenai Peninsula,Plants/Greens/Mushrooms,0.283,0.273,0.263,0.121,0.091,93.4000015258789,373.700012207031,Gal.,62.0,0.899999976158142,250.0,3.29999995231628,0.0109999999403954,5.19000005722046,5.19000005722046,148.0
104204,1980,Mountain Village,Western,Lower Yukon River Basin,Fish,,,0.938,,,335723.0,335723.0,lb.,55953.80078125,650.630004882813,55953.80078125,,0.0079346885904669,,,96.0
104224,1980,Mountain Village,Western,Lower Yukon River Basin,Land Mammals,,,0.875,,,25602.0,66242.0,Ind.,4267.0,128.380004882813,11040.2998046875,,0.0015656049363315,,,96.0
104240,1980,Mountain Village,Western,Lower Yukon River Basin,Marine Mammals,,,0.563,,,138.0,11742.0,Ind.,23.0,22.7600002288818,1957.0,,0.0002775177999865,,,96.0
104249,1980,Mountain Village,Western,Lower Yukon River Basin,Birds and Eggs,,,0.813,,,4656.0,9402.0,Ind.,776.0,18.2199993133545,1567.0,,0.0002222127659479,,,96.0
104269,2010,Mountain Village,Western,Lower Yukon River Basin,Fish,0.965,0.687,0.67,0.557,0.896,38947.8046875,131337.640625,,24557.033203125,167.227584838867,82676.078125,173.253814697266,0.632145404815674,369.575988769531,2357.94897460938,181.0
104382,2010,Mountain Village,Western,Lower Yukon River Basin,Land Mammals,0.974,0.635,0.496,0.487,0.8,631.857055664063,49679.77734375,,400.0,63.2555122375488,31564.5,64.9498596191406,0.239115327596664,125.816558837891,264.049346923828,181.0
104414,2010,Mountain Village,Western,Lower Yukon River Basin,Marine Mammals,0.739,0.296,0.174,0.33,0.704,59.8086967468262,11407.7216796875,,38.0,14.525050163269,7248.0,19.6515407562256,0.0549068748950958,35.8263778686523,45.6381607055664,181.0
104425,2010,Mountain Village,Western,Lower Yukon River Basin,Birds and Eggs,0.817,0.652,0.617,0.496,0.539,5001.61328125,7518.984375,,3133.0,9.57365798950195,4711.56982421875,11.7124547958374,0.0361898653209209,24.4628849029541,30.2776584625244,181.0
104641,2010,Mountain Village,Western,Lower Yukon River Basin,Plants/Greens/Mushrooms,0.67,0.626,0.626,0.226,0.252,888.229736328125,1208.76696777344,,563.09375,1.53908038139343,766.75,2.29862666130066,0.0058179553598165,1.11766922473907,33.250659942627,181.0
104664,2014,Mountain Village,Western,Lower Yukon River Basin,Fish,0.851,0.702,0.631,0.589,0.766,49379.73828125,49379.73828125,lb.,35810.6015625,76.3604125976563,35810.6015625,89.7234878540039,1.0,,155.33903503418,194.0
104780,2015,Mountain Village,Western,Lower Yukon River Basin,Fish,0.721,0.623,0.615,0.549,0.639,36007.98828125,36007.98828125,lb.,21458.490234375,50.6686820983887,21458.490234375,70.2452163696289,1.0,89.742561340332,205.04753112793,204.0
104890,1982,Nabesna,Southcentral,Copper River Basin,Fish,1.0,,0.75,,,6347.0,6347.0,lb.,5077.2998046875,145.070007324219,5077.2998046875,145.070007324219,0.0051858811639249,,,10.0
104919,1982,Nabesna,Southcentral,Copper River Basin,Land Mammals,1.0,,0.875,,,446.0,5673.0,Ind.,357.0,129.669998168945,4538.75,129.669998168945,0.0046351826749742,,,10.0
104947,1982,Nabesna,Southcentral,Copper River Basin,Birds and Eggs,0.625,,0.5,,,79.0,39.0,Ind.,63.0,0.889999985694885,31.5,1.42400002479553,3.18653474096209e-05,,,10.0
104963,1982,Nabesna,Southcentral,Copper River Basin,Plants/Greens/Mushrooms,0.5,,0.5,,,6.0,6.0,lb.,5.0,0.140000000596046,5.0,0.280000001192093,4.90236152472789e-06,,,10.0
104965,1987,Nabesna,Southcentral,Copper River Basin,Fish,1.0,0.833,0.833,0.583,0.75,4685.0,4685.0,lb.,4324.669921875,127.209999084473,4324.669921875,127.209999084473,0.005085757933557,,,13.0
105105,1987,Nabesna,Southcentral,Copper River Basin,Land Mammals,1.0,0.917,0.75,0.5,0.75,142.0,4134.0,Ind.,131.0,112.25,3816.0,112.25,0.0044876248575747,,,13.0
105134,1987,Nabesna,Southcentral,Copper River Basin,Birds and Eggs,0.5,0.5,0.5,0.083,0.083,212.0,106.0,Ind.,196.0,2.88000011444092,98.0,5.76000022888184,0.0001150673051597,,,13.0
105164,1987,Nabesna,Southcentral,Copper River Basin,Plants/Greens/Mushrooms,0.167,0.167,0.167,0.0,0.0,80.0,80.0,Quarts,74.0,2.17000007629395,74.0,12.9940118789673,8.68432471179403e-05,,,13.0
105167,1983,Naknek,Southwest,Bristol Bay,Fish,0.923,0.904,0.904,,0.173,24560.0,46393.0,Ind.,10383.0,121.069999694824,19613.30078125,131.17008972168,0.0064336429350078,,,123.0
105224,1983,Naknek,Southwest,Bristol Bay,Land Mammals,0.769,0.519,0.442,,0.596,263.0,25320.0,Ind.,111.0,66.0800018310547,10704.0,85.9297790527344,0.0035113021731376,,,123.0
105241,1983,Naknek,Southwest,Bristol Bay,Marine Mammals,0.154,,0.058,,0.135,7.0,397.0,Ind.,3.0,1.03999996185303,168.0,6.75324678421021,5.50547738384921e-05,,,123.0
105248,1983,Naknek,Southwest,Bristol Bay,Birds and Eggs,0.538,0.423,,,0.135,,0.0,,,0.0,,,0.0,,,123.0
105398,2007,Naknek,Southwest,Bristol Bay,Fish,0.933,0.867,0.867,0.573,0.787,104177.109375,104177.109375,lb.,37928.55859375,195.508041381836,37928.55859375,209.480377197266,0.740100026130676,,,206.0
105525,2007,Naknek,Southwest,Bristol Bay,Land Mammals,0.627,0.48,0.32,0.16,0.52,17387.361328125,17387.361328125,lb.,6330.35009765625,32.6306686401367,6330.35009765625,52.0674476623535,0.123500004410744,,,206.0
105555,2007,Naknek,Southwest,Bristol Bay,Marine Mammals,0.107,0.067,0.04,0.053,0.067,6896.8798828125,6896.8798828125,lb.,2511.0,12.9432992935181,2511.0,121.305519104004,0.0490000024437904,,,206.0
105568,2007,Naknek,Southwest,Bristol Bay,Birds and Eggs,0.573,0.48,0.453,0.16,0.267,1817.79895019531,1817.79895019531,lb.,661.820007324219,3.41144323348999,661.820007324219,5.95053768157959,0.0128999995067716,,,206.0
105651,2007,Naknek,Southwest,Bristol Bay,Plants/Greens/Mushrooms,0.28,0.24,0.24,0.08,0.067,331.966217041016,1327.86486816406,Gal.,120.861488342285,2.49198937416077,483.445953369141,8.89996242523193,0.0093999998643994,,,206.0
105661,2017,Naknek,Southwest,Bristol Bay,Fish,0.872,0.731,0.705,0.5,0.538,56927.30078125,56927.30078125,lb.,6601.0,137.958419799805,28833.30078125,158.246429443359,1.0,227.200668334961,497.8486328125,154.0
105699,2018,Naknek,Southwest,Bristol Bay,Fish,0.9,0.6,0.6,0.45,0.563,47062.30078125,47062.30078125,lb.,6010.10009765625,108.404174804688,24607.69921875,120.449081420898,1.0,188.987426757813,1040.81958007813,153.0
105737,2011,Napakiak,Western,Lower Kuskokwim,Fish,0.964,0.786,0.768,0.554,0.696,26423.0234375,121106.6171875,,16347.25,382.924194335938,75181.0,397.100708007813,0.782399952411652,,,89.0
105853,2011,Napakiak,Western,Lower Kuskokwim,Land Mammals,0.911,0.661,0.589,0.446,0.732,473.607147216797,17059.392578125,,298.0,53.939697265625,10734.0,59.2288322448731,0.110200002789497,,,89.0
105892,2011,Napakiak,Western,Lower Kuskokwim,Marine Mammals,0.589,0.143,0.125,0.143,0.518,38.3451309204102,2925.47045898438,,24.0,9.24997711181641,1827.0,15.696551322937,0.0188999995589256,,,89.0
105902,2011,Napakiak,Western,Lower Kuskokwim,Birds and Eggs,0.821,0.679,0.625,0.429,0.429,7288.2080078125,7791.25,,4446.9990234375,24.634973526001,4762.330078125,29.9914455413818,0.0503000020980835,,,89.0
106139,2011,Napakiak,Western,Lower Kuskokwim,Plants/Greens/Mushrooms,0.661,0.607,0.607,0.089,0.25,353.243530273438,423.634429931641,,218.809997558594,1.33947992324829,262.309997558594,2.02736473083496,0.0027000000700354,,,89.0
106164,2011,Napaskiak,Western,Lower Kuskokwim,Fish,1.0,0.804,0.804,0.554,0.768,29167.6796875,134119.828125,,16645.8359375,279.416290283203,76412.0234375,279.416290283203,0.681600034236908,,,96.0
106277,2011,Napaskiak,Western,Lower Kuskokwim,Land Mammals,0.982,0.714,0.536,0.482,0.75,194.07356262207,29733.515625,,113.0,61.94482421875,17315.0,63.073844909668,0.151099994778633,,,96.0
106313,2011,Napaskiak,Western,Lower Kuskokwim,Marine Mammals,0.643,0.196,0.143,0.179,0.571,61.7142868041992,13926.857421875,,36.0,29.0142860412598,8124.0,45.1303253173828,0.0707999989390373,,,96.0
106323,2011,Napaskiak,Western,Lower Kuskokwim,Birds and Eggs,0.911,0.75,0.732,0.518,0.411,9592.44140625,11306.7138671875,,5426.0,23.5556526184082,6347.8798828125,25.8654346466065,0.0575000010430813,,,96.0
106561,2011,Napaskiak,Western,Lower Kuskokwim,Plants/Greens/Mushrooms,0.518,0.464,0.429,0.161,0.125,298.849487304688,554.336120605469,,173.092498779297,1.15486693382263,318.690002441406,2.22990345954895,0.0027999999001622,,,96.0
106585,1987,Nelson Lagoon,Southwest,Aleutians,Fish,0.923,0.923,0.923,0.769,0.385,1796.0,6001.0,Ind.,1297.0,90.2900009155274,4510.4599609375,97.8223190307617,0.0035559374373406,,,18.0
106628,1987,Nelson Lagoon,Southwest,Aleutians,Land Mammals,0.923,0.692,0.615,0.385,0.769,57.0,8640.0,Ind.,41.0,130.0,6240.0,140.845062255859,0.0051196967251598,,,18.0
106635,1987,Nelson Lagoon,Southwest,Aleutians,Marine Mammals,0.077,0.077,0.077,0.0,0.0,1.0,78.0,Ind.,1.0,1.16999995708466,56.0,15.1948051452637,4.62194802821614e-05,,,18.0
106638,1987,Nelson Lagoon,Southwest,Aleutians,Birds and Eggs,0.923,0.846,0.846,0.769,0.462,1324.0,799.0,Ind.,956.0,12.0200004577637,576.950012207031,13.0227518081665,0.0004734534304589,,,18.0
106702,1996,Nelson Lagoon,Southwest,Aleutians,Birds and Eggs,0.923,0.654,0.654,0.385,0.5,1371.0,1312.0,Ind.,1320.0,17.5499992370605,1263.68005371094,19.0140838623047,,,,27.0
106911,2015,Nenana,Interior,Tanana River Basin,Fish,0.843,0.478,0.448,0.358,0.709,34518.30078125,34518.30078125,lb.,5220.89990234375,59.1141510009766,19015.19921875,70.099967956543,0.530999958515167,106.514526367188,200.760177612305,243.0
107072,2015,Nenana,Interior,Tanana River Basin,Land Mammals,0.791,0.433,0.231,0.313,0.634,22982.5,22982.5,lb.,268.0,39.3586921691895,12673.5,49.7553291320801,0.354000002145767,69.615119934082,111.429870605469,243.0
107149,2015,Nenana,Interior,Tanana River Basin,Marine Mammals,0.134,0.0,0.0,0.045,0.134,0.0,0.0,lb.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0
107177,2015,Nenana,Interior,Tanana River Basin,Birds and Eggs,0.425,0.381,0.358,0.142,0.149,3950.80004882813,3950.80004882813,lb.,1515.0,6.76591205596924,2178.60009765625,15.9058275222778,0.0610000006854534,0.0,70.5487823486328,243.0
107493,2015,Nenana,Interior,Tanana River Basin,Plants/Greens/Mushrooms,0.246,0.231,0.224,0.075,0.06,273.799987792969,273.799987792969,lb.,119.5,0.468953996896744,149.699996948242,1.9042375087738,0.0040000001899898,0.0,33.8328437805176,243.0
107513,1987,New Stuyahok,Southwest,Bristol Bay,Fish,1.0,0.975,0.95,0.75,0.875,157112.0,157112.0,lb.,84925.5390625,444.640014648438,84925.5390625,444.640014648438,0.0063481135293841,,,74.0
107605,1987,New Stuyahok,Southwest,Bristol Bay,Land Mammals,1.0,0.875,0.875,0.675,0.75,1402.0,83812.0,Ind.,758.0,237.190002441406,45304.1015625,237.190002441406,0.0033864257857203,,,74.0
107628,1987,New Stuyahok,Southwest,Bristol Bay,Marine Mammals,0.775,0.05,0.025,0.15,0.75,4.0,207.0,Ind.,2.0,0.589999973773956,112.0,0.761290311813355,8.36383878777269e-06,,,74.0
107638,1987,New Stuyahok,Southwest,Bristol Bay,Birds and Eggs,0.825,0.725,0.725,0.3,0.325,1382.0,1382.0,lb.,747.239990234375,3.91000008583069,747.239990234375,4.73939418792725,5.58397368877195e-05,,,74.0
107712,1987,New Stuyahok,Southwest,Bristol Bay,Plants/Greens/Mushrooms,0.475,0.475,0.475,0.1,0.1,109.0,110.0,Quarts,59.0,0.310000002384186,59.0,0.65263158082962,4.44455235992791e-06,,,74.0
107721,2005,New Stuyahok,Southwest,Bristol Bay,Fish,0.939,0.837,0.816,0.633,0.816,19352.0,91128.0,,9877.599609375,216.300003051758,46513.3984375,230.5,,,,96.0
107906,2005,New Stuyahok,Southwest,Bristol Bay,Land Mammals,1.0,0.755,0.694,0.531,0.857,538.0,60410.0,,275.0,143.399993896484,30834.5,143.399993896484,,,,96.0
107933,2005,New Stuyahok,Southwest,Bristol Bay,Marine Mammals,0.51,0.0,0.0,0.102,0.51,0.0,0.0,,0.0,0.0,0.0,0.0,,,,96.0
107944,2005,New Stuyahok,Southwest,Bristol Bay,Birds and Eggs,0.898,0.714,0.714,0.429,0.571,2574.0,2625.0,,1314.0,6.19999980926514,1340.30004882813,6.90000009536743,,,,96.0
108041,2005,New Stuyahok,Southwest,Bristol Bay,Plants/Greens/Mushrooms,0.612,0.592,0.592,0.122,0.082,487.0,1951.0,Gal.,249.0,4.59999990463257,996.0,7.59999990463257,,,,96.0
108044,1983,Newhalen,Southwest,Bristol Bay,Fish,,0.636,0.545,,0.091,23438.0,88518.0,Ind.,9916.0,706.599975585938,37449.8984375,,0.0092114135622978,,,26.0
108107,1983,Newhalen,Southwest,Bristol Bay,Land Mammals,,0.727,0.727,,,234.0,4973.0,Ind.,99.0,39.7000007629395,2104.10009765625,,0.000517503300216,,,26.0
108137,1983,Newhalen,Southwest,Bristol Bay,Marine Mammals,,0.182,0.182,,0.0,14.0,709.0,Ind.,6.0,5.65999984741211,300.0,,7.37803857191466e-05,,,26.0
108142,1983,Newhalen,Southwest,Bristol Bay,Birds and Eggs,,0.727,0.636,,0.0,674.0,673.0,lb.,284.950012207031,5.36999988555908,284.950012207031,,7.00341333867982e-05,,,26.0
108167,1983,Newhalen,Southwest,Bristol Bay,Plants/Greens/Mushrooms,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,26.0
108170,1991,Newhalen,Southwest,Bristol Bay,Fish,1.0,1.0,1.0,0.692,0.808,24311.0,72116.0,Ind.,19753.0,457.769989013672,58594.421875,457.769989013672,0.0061262701638042,,,32.0
108289,1991,Newhalen,Southwest,Bristol Bay,Land Mammals,1.0,0.885,0.885,0.731,0.885,897.0,36092.0,Ind.,729.0,229.100006103516,29324.75,229.100006103516,0.0030660233460366,,,32.0
108314,1991,Newhalen,Southwest,Bristol Bay,Marine Mammals,0.615,0.346,0.308,0.192,0.385,23.0,1310.0,Ind.,19.0,8.31999969482422,1064.0,13.5284547805786,0.0001112847894546,,,32.0
108323,1991,Newhalen,Southwest,Bristol Bay,Birds and Eggs,0.885,0.885,0.846,0.577,0.5,6598.0,3276.0,Ind.,5361.0,20.7900009155273,2661.76000976563,23.4915256500244,0.0002782969095278,,,32.0
108378,1991,Newhalen,Southwest,Bristol Bay,Plants/Greens/Mushrooms,0.269,0.192,0.192,0.154,0.192,7.0,28.0,Gal.,5.75,0.180000007152557,23.0,0.669144988059998,2.37860604102025e-06,,,32.0
108388,2003,Newhalen,Southwest,Bristol Bay,Fish,1.0,1.0,1.0,0.122,0.293,4990.0,6786.0,lb.,3670.0,47.9381904602051,4966.40771484375,47.9381904602051,1.0,,,42.0
108400,2004,Newhalen,Southwest,Bristol Bay,Fish,1.0,0.96,0.96,0.72,0.72,19791.0,66869.0,,15961.0,533.900024414063,53927.19921875,533.900024414063,,,,31.0
108461,2004,Newhalen,Southwest,Bristol Bay,Land Mammals,0.92,0.52,0.44,0.64,0.76,188.0,13084.0,,152.0,104.5,10552.2998046875,113.599998474121,,,,31.0
108488,2004,Newhalen,Southwest,Bristol Bay,Marine Mammals,0.52,0.32,0.24,0.36,0.32,9.0,555.0,,8.0,4.40000009536743,448.0,8.5,,,,31.0
108497,2004,Newhalen,Southwest,Bristol Bay,Birds and Eggs,0.92,0.84,0.84,0.52,0.56,3813.0,2032.0,,3075.0,16.2000007629395,1638.69995117188,17.6000003814697,,,,31.0
108565,2004,Newhalen,Southwest,Bristol Bay,Plants/Greens/Mushrooms,0.48,0.48,0.48,0.24,0.12,142.0,567.0,Gal.,114.5,4.5,458.0,9.39999961853027,,,,31.0
108604,2017,Nightmute,Western,Central Bering Sea,Fish,0.941,0.706,0.706,0.824,0.824,57386.91015625,57386.91015625,lb.,35687.87109375,245.799301147461,35687.87109375,261.161743164063,0.973528206348419,309.671051025391,309.671051025391,54.0
108746,2014,Nikiski,Southcentral,Kenai Peninsula,Fish,0.847,0.631,0.596,0.34,0.473,188592.90625,188592.90625,lb.,9836.0,44.2319564819336,24388.19921875,52.2039947509766,0.644999980926514,76.0361557006836,370.504119873047,1568.0
108966,2014,Nikiski,Southcentral,Kenai Peninsula,Land Mammals,0.345,0.31,0.138,0.103,0.222,75559.3984375,75559.3984375,lb.,172.0,17.7214679718018,9782.2998046875,51.3922576904297,0.257999986410141,0.0,420.502777099609,1568.0
109030,2014,Nikiski,Southcentral,Kenai Peninsula,Marine Mammals,0.025,0.0,0.0,0.005,0.025,0.0,0.0,lb.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.0
109054,2014,Nikiski,Southcentral,Kenai Peninsula,Birds and Eggs,0.163,0.182,0.143,0.015,0.02,1782.0,1782.0,lb.,353.0,0.417949289083481,230.699996948242,2.57102131843567,0.006000000052154,0.0,30.9435367584229,1568.0
109466,2014,Nikiski,Southcentral,Kenai Peninsula,Plants/Greens/Mushrooms,0.276,0.256,0.251,0.069,0.054,3115.69995117188,3115.69995117188,lb.,308.399993896484,0.730743408203125,400.700012207031,2.64894485473633,0.0109999999403954,0.0,42.2522201538086,1568.0
109498,1984,Nikolai,Interior,Upper Kuskokwim River Basin,Fish,,,,,,6367.0,41273.0,Ind.,6367.0,385.730010986328,41273.3984375,,0.0049038198776543,,,29.0
109508,1984,Nikolai,Interior,Upper Kuskokwim River Basin,Land Mammals,,,,,,267.0,38355.0,Ind.,267.0,358.459991455078,38356.0,,0.0045571196824312,,,29.0
109521,1984,Nikolai,Interior,Upper Kuskokwim River Basin,Birds and Eggs,,,,,,1030.0,1926.0,Ind.,1030.0,18.0,1926.19995117188,,0.0002288362156832,,,29.0
109530,2002,Nikolai,Interior,Upper Kuskokwim River Basin,Fish,0.926,0.889,0.889,0.704,0.593,2257.0,13865.0,lb.,1904.0,144.429992675781,11698.5703125,155.984390258789,0.359822928905487,264.339538574219,264.339538574219,32.0
109589,2002,Nikolai,Interior,Upper Kuskokwim River Basin,Land Mammals,1.0,0.963,0.889,0.741,0.778,680.0,23130.0,lb.,574.0,240.940002441406,19516.0,240.940002441406,0.600270330905914,372.639831542969,562.074157714844,32.0
109614,2002,Nikolai,Interior,Upper Kuskokwim River Basin,Birds and Eggs,0.926,0.889,0.852,0.593,0.519,808.0,968.0,lb.,682.0,10.0900001525879,816.950012207031,10.8972005844116,0.0251276306807995,20.3658237457275,20.3658237457275,32.0
109729,2002,Nikolai,Interior,Upper Kuskokwim River Basin,Plants/Greens/Mushrooms,0.148,0.148,0.074,0.074,0.037,14.0,57.0,Gal.,12.0,0.589999973773956,48.0,3.98249983787537,0.0014763771323487,6.42695665359497,6.42695665359497,32.0
109732,2011,Nikolai,Interior,Upper Kuskokwim River Basin,Fish,0.846,0.846,0.654,0.577,0.769,5583.0,24217.697265625,,3722.0,206.988861083984,16145.130859375,244.609848022461,0.414599984884262,,,39.0
109842,2011,Nikolai,Interior,Upper Kuskokwim River Basin,Land Mammals,1.0,0.961,0.846,0.654,0.808,490.5,30194.625,,327.0,258.07373046875,20129.75,258.07373046875,0.51690000295639,,,39.0
109878,2011,Nikolai,Interior,Upper Kuskokwim River Basin,Marine Mammals,0.038,0.0,0.0,0.0,0.038,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,39.0
109888,2011,Nikolai,Interior,Upper Kuskokwim River Basin,Birds and Eggs,0.885,0.961,0.885,0.423,0.423,1647.35998535156,2860.05908203125,,1098.0,24.4449481964111,1906.48999023438,27.6339015960693,0.0490000024437904,,,39.0
110114,2011,Nikolai,Interior,Upper Kuskokwim River Basin,Plants/Greens/Mushrooms,0.423,0.385,0.385,0.115,0.154,64.6949996948242,101.444999694824,,42.8499984741211,0.867051303386688,67.3499984741211,2.04928207397461,0.001700000022538,,,39.0
110159,1990,Nikolski,Southwest,Aleutians,Fish,1.0,0.929,0.857,0.786,0.857,18629.0,18629.0,lb.,13040.3701171875,383.540008544922,13040.3701171875,383.540008544922,0.0050423606298863,,,20.0
110297,1990,Nikolski,Southwest,Aleutians,Land Mammals,0.929,0.357,0.286,0.357,0.786,48.0,9914.0,Ind.,33.7999992370606,204.110000610352,6940.0,219.709365844727,0.0026834486052393,,,20.0
110319,1990,Nikolski,Southwest,Aleutians,Marine Mammals,0.929,0.643,0.643,0.643,0.786,71.0,7469.0,Ind.,50.0,153.770004272461,5228.0,165.522064208984,0.002021653810516,,,20.0
110334,1990,Nikolski,Southwest,Aleutians,Birds and Eggs,1.0,0.786,0.786,0.643,0.714,875.0,589.0,Ind.,612.5,12.1300001144409,411.989990234375,12.1300001144409,0.0001594261848367,,,20.0
110442,1990,Nikolski,Southwest,Aleutians,Plants/Greens/Mushrooms,0.714,0.714,0.714,0.429,0.214,93.0,93.0,lb.,65.0,1.9099999666214,65.0,2.67506980895996,2.51725541602355e-05,,,20.0
110453,1996,Nikolski,Southwest,Aleutians,Birds and Eggs,0.889,0.444,0.444,0.333,0.778,188.0,193.0,Ind.,154.0,7.17000007629395,157.639999389648,8.06524181365967,,,,11.0
110680,1982,Ninilchik,Southcentral,Kenai Peninsula,Fish,0.958,,0.667,,0.583,25654.0,25654.0,lb.,2837.31005859375,39.4099998474121,2837.31005859375,41.1377868652344,0.0051413909532129,,,217.0
