X,Y,OBJECTID,CommunityName,EntityName,PreKindergarten,Kindergarten,FirstGrade,SecondGrade,ThirdGrade,FourthGrade,FifthGrade,SixthGrade,SeventhGrade,EighthGrade,NinthGrade,TenthGrade,EleventhGrade,TwelfthGrade,TotalEnrollmentK12,TotalEnrollmentPK12,PeriodStartDate,PeriodEndDate,SchoolYear,DataYear,AsOfDate
-15077410.2299454,7990175.63775116,1171,Hoonah,Hoonah Elementary,0,11,6,16,6,9,8,7,0,0,0,0,0,0,63,63,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-15077410.2299454,7990175.63775116,1172,Hoonah,Hoonah Elementary,3,12,6,10,5,15,6,8,0,0,0,0,0,0,62,65,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-15077410.2299454,7990175.63775116,1173,Hoonah,Hoonah Elementary,4,6,10,7,14,5,9,8,0,0,0,0,0,0,59,63,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-15077410.2299454,7990175.63775116,1174,Hoonah,Hoonah Elementary,4,13,11,7,9,7,12,0,0,0,0,0,0,0,59,63,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-15077410.2299454,7990175.63775116,1175,Hoonah,Hoonah Elementary,2,10,10,12,12,5,9,0,0,0,0,0,0,0,58,60,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-15077410.2299454,7990175.63775116,1176,Hoonah,Hoonah Jr/Sr High School,0,0,0,0,0,0,0,8,12,8,6,8,7,9,58,58,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-15077410.2299454,7990175.63775116,1177,Hoonah,Hoonah Jr/Sr High School,0,0,0,0,0,0,0,6,8,9,8,10,8,7,56,56,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-15077410.2299454,7990175.63775116,1178,Hoonah,Hoonah Jr/Sr High School,0,0,0,0,0,0,0,0,7,12,7,8,6,9,49,49,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-15077410.2299454,7990175.63775116,1179,Hoonah,Hoonah Jr/Sr High School,0,0,0,0,0,0,0,0,9,6,14,8,7,8,52,52,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-15077410.2299454,7990175.63775116,1180,Hoonah,Hoonah Jr/Sr High School,0,0,0,0,0,0,0,0,14,9,9,4,8,9,53,53,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-15077410.2299454,7990175.63775116,1181,Hoonah,Hoonah Jr/Sr High School,0,0,0,0,0,0,0,0,5,7,6,7,9,7,41,41,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-18489730.4983292,8746625.04312264,1182,Hooper Bay,Hooper Bay School,0,39,45,40,36,40,36,42,29,34,23,31,26,36,457,457,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-18489730.4983292,8746625.04312264,1183,Hooper Bay,Hooper Bay School,1,33,43,46,33,33,23,33,32,40,24,19,22,18,399,400,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-18489730.4983292,8746625.04312264,1184,Hooper Bay,Hooper Bay School,2,36,43,47,38,35,37,41,42,31,31,15,25,33,454,456,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-18489730.4983292,8746625.04312264,1185,Hooper Bay,Hooper Bay School,4,44,37,38,37,39,42,27,33,23,32,32,27,24,435,439,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-18489730.4983292,8746625.04312264,1186,Hooper Bay,Hooper Bay School,0,44,36,52,36,35,30,22,40,34,30,21,18,23,421,421,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-18489730.4983292,8746625.04312264,1187,Hooper Bay,Hooper Bay School,0,40,35,42,37,43,30,32,24,40,32,30,16,30,431,431,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16655872.8871736,8607004.06047164,1188,Hope,Hope School,0,2,1,3,2,3,3,2,1,2,1,1,0,1,22,22,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16655872.8871736,8607004.06047164,1189,Hope,Hope School,1,1,3,2,1,2,1,1,1,0,1,1,1,2,17,18,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16655872.8871736,8607004.06047164,1190,Hope,Hope School,0,0,1,1,3,2,2,3,1,1,1,0,1,0,16,16,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16655872.8871736,8607004.06047164,1191,Hope,Hope School,0,3,2,0,1,1,2,2,2,2,0,1,1,0,17,17,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16655872.8871736,8607004.06047164,1192,Hope,Hope School,0,1,1,1,2,0,1,1,0,1,1,1,3,2,15,15,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16655872.8871736,8607004.06047164,1193,Hope,Hope School,0,2,1,1,1,2,3,1,2,0,1,2,0,1,17,17,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-14658847.6376719,7431130.05277964,1194,Ward Cove,Houghtaling Elementary,24,59,49,55,57,50,48,50,0,0,0,0,0,0,368,392,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-14658847.6376719,7431130.05277964,1195,Ward Cove,Houghtaling Elementary,27,57,45,41,47,37,40,47,0,0,0,0,0,0,314,341,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-14658847.6376719,7431130.05277964,1196,Ward Cove,Houghtaling Elementary,22,44,55,45,52,52,48,48,0,0,0,0,0,0,344,366,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-14658847.6376719,7431130.05277964,1197,Ward Cove,Houghtaling Elementary,32,43,47,51,55,44,42,50,0,0,0,0,0,0,332,364,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-14658847.6376719,7431130.05277964,1198,Ward Cove,Houghtaling Elementary,22,45,53,42,42,46,34,41,0,0,0,0,0,0,303,325,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-14658847.6376719,7431130.05277964,1199,Ward Cove,Houghtaling Elementary,25,46,52,55,42,43,50,33,0,0,0,0,0,0,321,346,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16672282.8162493,8762566.8743373,1200,Houston,Houston High School,0,0,0,0,0,0,0,0,0,0,114,111,94,66,385,385,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16672282.8162493,8762566.8743373,1201,Houston,Houston High School,0,0,0,0,0,0,0,0,0,0,114,106,73,88,381,381,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16672282.8162493,8762566.8743373,1202,Houston,Houston High School,0,0,0,0,0,0,0,0,0,0,106,100,96,86,388,388,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16672282.8162493,8762566.8743373,1203,Houston,Houston High School,0,0,0,0,0,0,0,0,0,0,82,113,89,89,373,373,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16672282.8162493,8762566.8743373,1204,Houston,Houston High School,0,0,0,0,0,0,0,0,0,0,101,97,103,96,397,397,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16672282.8162493,8762566.8743373,1205,Houston,Houston High School,0,0,0,0,0,0,0,0,0,0,107,95,84,105,391,391,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16672588.2223855,8761866.82020025,1206,Houston,Houston Middle School,0,0,0,0,0,0,0,138,110,92,0,0,0,0,340,340,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16672588.2223855,8761866.82020025,1207,Houston,Houston Middle School,0,0,0,0,0,0,0,120,142,108,0,0,0,0,370,370,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16672588.2223855,8761866.82020025,1208,Houston,Houston Middle School,0,0,0,0,0,0,0,129,145,108,0,0,0,0,382,382,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16672588.2223855,8761866.82020025,1209,Houston,Houston Middle School,0,0,0,0,0,0,0,109,88,110,0,0,0,0,307,307,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16672588.2223855,8761866.82020025,1210,Houston,Houston Middle School,0,0,0,0,0,0,0,109,131,148,0,0,0,0,388,388,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16672588.2223855,8761866.82020025,1211,Houston,Houston Middle School,0,0,0,0,0,0,0,89,112,122,0,0,0,0,323,323,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-14786342.1702983,7561232.01369238,1212,Coffman Cove,Howard Valentine Coffman Cove School,4,0,0,0,1,2,1,1,4,2,3,4,0,6,24,28,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-14786342.1702983,7561232.01369238,1213,Coffman Cove,Howard Valentine Coffman Cove School,3,2,1,3,1,3,1,3,1,3,3,0,4,0,25,28,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-14786342.1702983,7561232.01369238,1214,Coffman Cove,Howard Valentine Coffman Cove School,1,2,0,0,0,2,1,2,0,2,1,2,1,0,13,14,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-14786342.1702983,7561232.01369238,1215,Coffman Cove,Howard Valentine Coffman Cove School,1,1,1,2,0,0,1,3,2,1,0,2,0,1,14,15,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-14786342.1702983,7561232.01369238,1216,Coffman Cove,Howard Valentine Coffman Cove School,0,3,3,0,1,1,2,2,2,0,2,0,2,0,18,18,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-14786342.1702983,7561232.01369238,1217,Coffman Cove,Howard Valentine Coffman Cove School,2,1,1,1,1,1,2,0,2,2,1,1,0,0,13,15,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16676566.545657,8651430.43410086,1218,Anchorage,Huffman Elementary,1,57,39,54,53,49,54,73,0,0,0,0,0,0,379,380,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16676566.545657,8651430.43410086,1219,Anchorage,Huffman Elementary,2,45,45,65,49,60,51,61,0,0,0,0,0,0,376,378,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16676566.545657,8651430.43410086,1220,Anchorage,Huffman Elementary,2,46,54,47,47,68,55,68,0,0,0,0,0,0,385,387,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16676566.545657,8651430.43410086,1221,Anchorage,Huffman Elementary,0,46,48,43,65,51,60,53,0,0,0,0,0,0,366,366,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16676566.545657,8651430.43410086,1222,Anchorage,Huffman Elementary,2,42,53,50,50,50,71,59,0,0,0,0,0,0,375,377,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16676566.545657,8651430.43410086,1223,Anchorage,Huffman Elementary,1,39,62,43,57,57,55,54,0,0,0,0,0,0,367,368,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16445230.9758702,9564371.7064357,1224,Fairbanks,Hunter Elementary,12,65,51,58,61,52,39,37,0,0,0,0,0,0,363,375,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16445230.9758702,9564371.7064357,1225,Fairbanks,Hunter Elementary,11,46,54,51,44,36,44,47,0,0,0,0,0,0,322,333,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16445230.9758702,9564371.7064357,1226,Fairbanks,Hunter Elementary,14,67,52,50,41,54,41,39,0,0,0,0,0,0,344,358,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16445230.9758702,9564371.7064357,1227,Fairbanks,Hunter Elementary,14,48,52,49,36,37,62,34,0,0,0,0,0,0,318,332,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16445230.9758702,9564371.7064357,1228,Fairbanks,Hunter Elementary,19,58,55,52,56,39,46,51,0,0,0,0,0,0,357,376,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16445230.9758702,9564371.7064357,1229,Fairbanks,Hunter Elementary,14,47,57,60,54,43,43,42,0,0,0,0,0,0,346,360,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16454794.5500984,9569051.44552424,1230,Fairbanks,Hutchison High School,0,0,0,0,0,0,0,0,0,0,125,90,112,85,412,412,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16454794.5500984,9569051.44552424,1231,Fairbanks,Hutchison High School,0,0,0,0,0,0,0,0,0,0,112,75,104,81,372,372,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16454794.5500984,9569051.44552424,1232,Fairbanks,Hutchison High School,0,0,0,0,0,0,0,0,0,0,111,119,87,92,409,409,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16454794.5500984,9569051.44552424,1233,Fairbanks,Hutchison High School,0,0,0,0,0,0,0,0,0,0,103,112,100,89,404,404,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16454794.5500984,9569051.44552424,1234,Fairbanks,Hutchison High School,0,0,0,0,0,0,0,0,0,0,98,102,82,81,363,363,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16454794.5500984,9569051.44552424,1235,Fairbanks,Hutchison High School,0,0,0,0,0,0,0,0,0,0,120,99,95,73,387,387,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-14786128.393684,7402165.81034565,1236,Hydaburg,Hydaburg School,10,7,6,10,6,4,3,5,4,8,7,2,7,1,70,80,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-14786128.393684,7402165.81034565,1237,Hydaburg,Hydaburg School,1,8,11,5,4,2,4,3,7,7,2,6,1,5,65,66,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-14786128.393684,7402165.81034565,1238,Hydaburg,Hydaburg School,7,5,5,10,12,8,3,3,6,6,7,6,3,7,81,88,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-14786128.393684,7402165.81034565,1239,Hydaburg,Hydaburg School,8,8,5,7,7,9,7,3,5,3,5,5,5,5,74,82,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-14786128.393684,7402165.81034565,1240,Hydaburg,Hydaburg School,1,9,3,3,2,3,3,5,6,3,7,1,4,3,52,53,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-14786128.393684,7402165.81034565,1241,Hydaburg,Hydaburg School,6,6,5,3,11,9,5,4,3,3,4,5,4,3,65,71,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-14474376.1256877,7541663.53809523,1242,Hyder,Hyder School,0,0,1,2,2,2,1,0,2,1,1,0,0,0,12,12,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-14474376.1256877,7541663.53809523,1243,Hyder,Hyder School,0,1,0,1,1,0,2,1,1,2,1,1,0,0,11,11,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-14474376.1256877,7541663.53809523,1244,Hyder,Hyder School,0,0,2,2,1,0,0,0,0,0,1,0,0,1,7,7,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-14474376.1256877,7541663.53809523,1245,Hyder,Hyder School,0,1,2,0,0,0,1,0,2,1,1,0,2,0,10,10,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16635386.3831306,8762484.64316227,1246,Wasilla,Iditarod Elementary,26,50,48,57,59,45,47,0,0,0,0,0,0,0,306,332,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16635386.3831306,8762484.64316227,1247,Wasilla,Iditarod Elementary,26,57,54,68,50,50,47,0,0,0,0,0,0,0,326,352,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16635386.3831306,8762484.64316227,1248,Wasilla,Iditarod Elementary,25,70,47,55,57,60,52,0,0,0,0,0,0,0,341,366,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16635386.3831306,8762484.64316227,1249,Wasilla,Iditarod Elementary,21,79,63,83,58,71,62,0,0,0,0,0,0,0,416,437,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16635386.3831306,8762484.64316227,1250,Wasilla,Iditarod Elementary,5,64,74,50,68,62,62,0,0,0,0,0,0,0,380,385,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16635386.3831306,8762484.64316227,1251,Wasilla,Iditarod Elementary,42,59,72,58,59,46,63,0,0,0,0,0,0,0,357,399,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-17355105.1100959,8251041.86974086,1252,Igiugig,Igiugig School,3,0,4,2,2,3,1,1,1,1,0,2,3,0,20,23,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-17355105.1100959,8251041.86974086,1253,Igiugig,Igiugig School,2,2,2,2,1,0,2,2,2,0,1,1,2,1,18,20,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-17355105.1100959,8251041.86974086,1254,Igiugig,Igiugig School,5,1,0,3,2,2,1,0,1,1,1,0,0,2,14,19,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-17355105.1100959,8251041.86974086,1255,Igiugig,Igiugig School,0,2,1,0,1,1,2,0,1,1,2,1,2,0,14,14,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-17355105.1100959,8251041.86974086,1256,Igiugig,Igiugig School,2,2,2,2,1,1,2,2,0,1,1,2,1,1,18,20,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-17355105.1100959,8251041.86974086,1257,Igiugig,Igiugig School,1,0,2,2,2,1,0,2,2,3,0,1,1,2,18,19,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16687545.7137446,8674247.88091167,1258,Anchorage,Inlet View Elementary,0,40,35,42,27,29,25,36,0,0,0,0,0,0,234,234,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16687545.7137446,8674247.88091167,1259,Anchorage,Inlet View Elementary,0,37,39,32,33,29,39,26,0,0,0,0,0,0,235,235,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16687545.7137446,8674247.88091167,1260,Anchorage,Inlet View Elementary,0,44,33,25,26,36,40,38,0,0,0,0,0,0,242,242,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16687545.7137446,8674247.88091167,1261,Anchorage,Inlet View Elementary,0,29,31,36,40,30,34,26,0,0,0,0,0,0,226,226,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16687545.7137446,8674247.88091167,1262,Anchorage,Inlet View Elementary,0,35,26,34,37,37,37,31,0,0,0,0,0,0,237,237,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16687545.7137446,8674247.88091167,1263,Anchorage,Inlet View Elementary,0,47,38,42,32,46,24,32,0,0,0,0,0,0,261,261,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-17759109.8032319,9016089.04938642,1264,Shageluk,Innoko River School,3,1,0,1,1,2,1,3,1,2,1,0,1,0,14,17,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-17759109.8032319,9016089.04938642,1265,Shageluk,Innoko River School,1,4,1,2,0,0,0,2,1,0,1,0,0,1,12,13,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-17759109.8032319,9016089.04938642,1266,Shageluk,Innoko River School,0,0,1,3,3,3,1,1,0,2,1,1,0,0,16,16,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-17759109.8032319,9016089.04938642,1267,Shageluk,Innoko River School,5,3,1,0,1,2,2,1,1,1,0,0,1,0,13,18,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-17759109.8032319,9016089.04938642,1268,Shageluk,Innoko River School,0,4,3,1,3,0,0,0,2,0,0,0,0,1,14,14,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-17759109.8032319,9016089.04938642,1269,Shageluk,Innoko River School,0,0,3,3,1,3,0,1,1,2,0,0,0,1,15,15,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16449524.4723387,9559268.72768124,1270,Galena,Interior Distance Education of Alaska (IDEA),153,316,300,319,318,314,322,304,279,294,241,283,271,346,3907,4060,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16449524.4723387,9559268.72768124,1271,Galena,Interior Distance Education of Alaska (IDEA),165,292,311,299,290,291,284,286,265,237,215,212,214,274,3470,3635,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16449524.4723387,9559268.72768124,1272,Galena,Interior Distance Education of Alaska (IDEA),183,323,354,323,347,334,305,298,297,285,257,231,260,270,3884,4067,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16449524.4723387,9559268.72768124,1273,Galena,Interior Distance Education of Alaska (IDEA),155,333,336,321,349,328,320,315,311,284,276,263,280,418,4134,4289,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16449524.4723387,9559268.72768124,1274,Galena,Interior Distance Education of Alaska (IDEA),166,313,324,330,322,336,309,287,280,274,252,252,257,332,3868,4034,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-17496129.8891903,8788985.02714038,1275,Sleetmute,Jack Egnaty Sr. School,5,0,2,2,1,0,2,1,0,1,2,0,1,2,14,19,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-17496129.8891903,8788985.02714038,1276,Sleetmute,Jack Egnaty Sr. School,4,5,2,2,1,2,0,1,1,2,0,0,1,0,17,21,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-17496129.8891903,8788985.02714038,1277,Sleetmute,Jack Egnaty Sr. School,2,2,2,2,0,2,1,0,2,2,0,1,2,1,17,19,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-17496129.8891903,8788985.02714038,1278,Sleetmute,Jack Egnaty Sr. School,1,2,2,0,1,2,0,2,2,0,1,1,0,1,14,15,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-17496129.8891903,8788985.02714038,1279,Sleetmute,Jack Egnaty Sr. School,4,3,1,3,1,1,3,2,0,1,2,0,0,1,18,22,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-17496129.8891903,8788985.02714038,1280,Sleetmute,Jack Egnaty Sr. School,6,2,0,2,1,0,1,1,0,0,0,1,0,2,10,16,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-18519889.5983456,9678163.42671998,1281,Teller,James C. Isabell School,7,10,5,8,1,2,7,6,2,8,4,6,4,5,68,75,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-18519889.5983456,9678163.42671998,1282,Teller,James C. Isabell School,8,3,8,6,2,5,5,4,4,6,9,7,5,3,67,75,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-18519889.5983456,9678163.42671998,1283,Teller,James C. Isabell School,5,7,3,3,9,7,2,5,5,5,4,5,7,7,69,74,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
