X,Y,OBJECTID,CommunityName,EntityName,GradCount,DataYear,AsOfDate,SchoolDistrict,Shape
-16668215.2975678,8679344.94844518,1970,Anchorage,Bartlett High School,288,2019,2022/10/24 08:00:00+00,Anchorage Schools,
-16671136.5785995,8667185.84736903,1971,Anchorage,Benson Secondary/S.E.A.R.C.H.,43,2019,2022/10/24 08:00:00+00,Anchorage Schools,
-16646298.4565121,8711268.87118401,1972,Chugiak,Chugiak High School,191,2019,2022/10/24 08:00:00+00,Anchorage Schools,
-16671136.5785995,8667185.84736903,1973,Anchorage,Crossroads School,5,2019,2022/10/24 08:00:00+00,Anchorage Schools,
-16690669.9885395,8658714.13676591,1974,Anchorage,Dimond High School,322,2019,2022/10/24 08:00:00+00,Anchorage Schools,
-16650342.4999167,8694631.74398428,1975,Eagle River,Eagle River High School,176,2019,2022/10/24 08:00:00+00,Anchorage Schools,
-16676215.3883233,8671838.83231788,1976,Anchorage,East High School,384,2019,2022/10/24 08:00:00+00,Anchorage Schools,
-16685662.8411832,8667218.15158963,1977,Anchorage,Family Partnership Charter School,59,2019,2022/10/24 08:00:00+00,Anchorage Schools,
-16685812.919449,8670675.016799,1978,Anchorage,Frontier Charter School,35,2019,2022/10/24 08:00:00+00,Anchorage Schools,
-16672991.4704504,8670522.85720086,1979,Anchorage,Highland Academy Charter,11,2019,2022/10/24 08:00:00+00,Anchorage Schools,
-16679287.9938426,8670263.62882565,1980,Anchorage,Martin Luther King Jr. Technical High School,94,2019,2022/10/24 08:00:00+00,Anchorage Schools,
-16679224.4269624,8668985.43064747,1981,Anchorage,McLaughlin Secondary School,18,2019,2022/10/24 08:00:00+00,Anchorage Schools,
-16686174.973625,8674727.64000058,1982,Anchorage,PAIDEIA Cooperative School,22,2019,2022/10/24 08:00:00+00,Anchorage Schools,
-16681660.4684488,8663771.39958523,1983,Anchorage,Polaris K-12 School,31,2019,2022/10/24 08:00:00+00,Anchorage Schools,
-16683923.6818617,8664898.53899965,1984,Anchorage,S.A.V.E. High School,36,2019,2022/10/24 08:00:00+00,Anchorage Schools,
-16673583.1769586,8657825.86828897,1985,Anchorage,Service High School,328,2019,2022/10/24 08:00:00+00,Anchorage Schools,
-16676772.0231806,8648857.48675809,1986,Anchorage,South Anchorage High School,309,2019,2022/10/24 08:00:00+00,Anchorage Schools,
-16686039.3894908,8671351.44750309,1987,Anchorage,Steller Secondary School,34,2019,2022/10/24 08:00:00+00,Anchorage Schools,
-16682044.8739088,8676168.40713992,1988,Anchorage,The New Path High School,7,2019,2022/10/24 08:00:00+00,Anchorage Schools,
-16688546.3389326,8671963.48949053,1989,Anchorage,West High School,375,2019,2022/10/24 08:00:00+00,Anchorage Schools,
-16677262.4403068,8672047.80437277,1990,Anchorage,Whaley School,8,2019,2022/10/24 08:00:00+00,Anchorage Schools,
-14647112.0837006,7386400.55086194,1991,Metlakatla,Metlakatla High School,18,2019,2022/10/24 08:00:00+00,Annette Island Schools,
-18063237.3267525,9507931.46963159,1992,Elim,Aniguiin School,8,2019,2022/10/24 08:00:00+00,Bering Strait Schools,
-18037887.2248422,9218573.63590693,1993,Saint Michael,Anthony A. Andrews School,10,2019,2022/10/24 08:00:00+00,Bering Strait Schools,
-18533351.1813931,9696709.24691214,1994,Brevig Mission,Brevig Mission School,10,2019,2022/10/24 08:00:00+00,Bering Strait Schools,
-18807591.9504806,9811171.56367649,1995,Diomede,Diomede School,2,2019,2022/10/24 08:00:00+00,Bering Strait Schools,
-19115250.693002,9293329.07946052,1996,Gambell,Gambell School,14,2019,2022/10/24 08:00:00+00,Bering Strait Schools,
-18977383.7985059,9273100.04616697,1997,Savoonga,Hogarth Kingeekuk Sr. Memorial School,13,2019,2022/10/24 08:00:00+00,Bering Strait Schools,
-18519889.5983456,9678163.42671998,1998,Teller,James C. Isabell School,4,2019,2022/10/24 08:00:00+00,Bering Strait Schools,
-17939937.9921446,9590494.88735885,1999,Koyuk,Koyuk-Malimiut School,6,2019,2022/10/24 08:00:00+00,Bering Strait Schools,
-18148982.7444935,9488968.34298974,2000,Golovin,Martin L. Olson School,2,2019,2022/10/24 08:00:00+00,Bering Strait Schools,
-17944061.2454895,9440182.75267145,2001,Shaktoolik,Shaktoolik School,6,2019,2022/10/24 08:00:00+00,Bering Strait Schools,
-18487123.69241,9947179.78263554,2002,Shishmaref,Shishmaref School,12,2019,2022/10/24 08:00:00+00,Bering Strait Schools,
-18065785.0756781,9228767.98867192,2003,Stebbins,Tukurngailnguq School,11,2019,2022/10/24 08:00:00+00,Bering Strait Schools,
-17899593.2651421,9318566.88717407,2004,Unalakleet,Unalakleet School,9,2019,2022/10/24 08:00:00+00,Bering Strait Schools,
-18711268.005837,9769612.79861045,2005,Wales,Wales School,1,2019,2022/10/24 08:00:00+00,Bering Strait Schools,
-18190925.4272755,9524977.802184,2006,White Mountain,White Mountain School,2,2019,2022/10/24 08:00:00+00,Bering Strait Schools,
-17477736.3132464,8122916.86632459,2007,Naknek,Bristol Bay Middle/High School,10,2019,2022/10/24 08:00:00+00,Bristol Bay Borough Schools,
-14981898.0075478,7862535.08847488,2008,Angoon,Angoon School,7,2019,2022/10/24 08:00:00+00,Chatham Schools,
-15107215.0421014,8055826.72182066,2009,Gustavus,Gustavus School,3,2019,2022/10/24 08:00:00+00,Chatham Schools,
-15127862.0580521,8267444.94090688,2010,Klukwan,Klukwan School,1,2019,2022/10/24 08:00:00+00,Chatham Schools,
-16476660.8430885,8414357.13978696,2011,Chenega,Chenega School,0,2019,2022/10/24 08:00:00+00,Chugach Schools,
-16680963.9290366,8657255.01160712,2012,Anchorage,FOCUS Homeschool,26,2019,2022/10/24 08:00:00+00,Chugach Schools,
-16328537.0627718,8595688.23238746,2013,Tatitlek,Tatitlek Community School,2,2019,2022/10/24 08:00:00+00,Chugach Schools,
-16200081.2209978,8885908.44789712,2014,Glennallen,Glennallen Jr/Sr High School,19,2019,2022/10/24 08:00:00+00,Copper River Schools,
-16142183.2036542,8794599.05546619,2015,Kenny Lake,Kenny Lake School,5,2019,2022/10/24 08:00:00+00,Copper River Schools,
-16025353.5900928,9028310.83838415,2016,Slana,Slana School,1,2019,2022/10/24 08:00:00+00,Copper River Schools,
-16200081.2209978,8885908.44789712,2017,Glennallen,Upstream Learning Correspondence,2,2019,2022/10/24 08:00:00+00,Copper River Schools,
-16225858.2460684,8521095.70392626,2018,Cordova,Cordova Jr/Sr High School,28,2019,2022/10/24 08:00:00+00,Cordova City Schools,
-14819790.3088652,7457257.6092591,2019,Craig,Craig High School,16,2019,2022/10/24 08:00:00+00,Craig City Schools,
-14820821.014472,7454880.89548192,2020,Craig,PACE Correspondence,8,2019,2022/10/24 08:00:00+00,Craig City Schools,
-16220819.3373689,9360682.7671787,2021,Delta Junction,Delta Junction Senior High School,36,2019,2022/10/24 08:00:00+00,Delta/Greely Schools,
-16220724.06013,9360972.46386366,2022,Delta Junction,Delta/Greely Homeschool,10,2019,2022/10/24 08:00:00+00,Delta/Greely Schools,
-16125804.4950203,9314422.11252023,2023,Delta Junction,Gerstle River School,3,2019,2022/10/24 08:00:00+00,Delta/Greely Schools,
-16574961.3324167,9197128.22288557,2024,Cantwell,Cantwell School,5,2019,2022/10/24 08:00:00+00,Denali Borough Schools,
-16588187.3804536,9317614.99622005,2025,Healy,Denali PEAK,36,2019,2022/10/24 08:00:00+00,Denali Borough Schools,
-16588152.5833166,9317572.36758033,2026,Healy,Tri-Valley School,12,2019,2022/10/24 08:00:00+00,Denali Borough Schools,
-17640215.0080657,8189539.78191983,2027,Dillingham,Dillingham Middle/High School,32,2019,2022/10/24 08:00:00+00,Dillingham City Schools,
-16441082.2776727,9568160.52721294,2028,Fairbanks,Alternative Learning Systems,1,2019,2022/10/24 08:00:00+00,Fairbanks North Star Borough Schools,
-16372256.2945318,9523199.47412412,2029,Eielson AFB,Ben Eielson Jr/Sr High School,48,2019,2022/10/24 08:00:00+00,Fairbanks North Star Borough Schools,
-16457531.4474255,9568372.68303257,2030,Fairbanks,Effie Kokrine Charter School,7,2019,2022/10/24 08:00:00+00,Fairbanks North Star Borough Schools,
-16441082.2776727,9568160.52721294,2031,Fairbanks,Fairbanks B.E.S.T.,19,2019,2022/10/24 08:00:00+00,Fairbanks North Star Borough Schools,
-16449068.4373505,9564461.80635764,2032,Fairbanks,Golden Heart Academy,0,2019,2022/10/24 08:00:00+00,Fairbanks North Star Borough Schools,
-16454794.5500984,9569051.44552424,2033,Fairbanks,Hutchison High School,71,2019,2022/10/24 08:00:00+00,Fairbanks North Star Borough Schools,
-16445478.454015,9565274.40655894,2034,Fairbanks,Lathrop High School,179,2019,2022/10/24 08:00:00+00,Fairbanks North Star Borough Schools,
-16405068.8145024,9541889.21927328,2035,North Pole,North Pole High School,120,2019,2022/10/24 08:00:00+00,Fairbanks North Star Borough Schools,
-16402665.4850276,9546456.12249071,2036,North Pole,Star of the North Secondary School,30,2019,2022/10/24 08:00:00+00,Fairbanks North Star Borough Schools,
-16455823.0522472,9569373.53351839,2037,Fairbanks,West Valley High School,229,2019,2022/10/24 08:00:00+00,Fairbanks North Star Borough Schools,
-17472077.5773996,9540684.66683106,2038,Galena,Galena Interior Learning Academy (GILA),35,2019,2022/10/24 08:00:00+00,Galena City Schools,
-16449524.4723387,9559268.72768124,2039,Galena,Interior Distance Education of Alaska (IDEA),287,2019,2022/10/24 08:00:00+00,Galena City Schools,
-17472077.5773996,9540684.66683106,2040,Galena,Sidney C. Huntington Jr/Sr High School,6,2019,2022/10/24 08:00:00+00,Galena City Schools,
-15078555.3069782,8231245.8233208,2041,Haines,Haines High School,11,2019,2022/10/24 08:00:00+00,Haines Borough Schools,
,,2042,Hoonah,Hoonah City School,5,2019,2022/10/24 08:00:00+00,Hoonah City Schools,
-15077410.2299454,7990175.63775116,2043,Hoonah,Hoonah Jr/Sr High School,0,2019,2022/10/24 08:00:00+00,Hoonah City Schools,
-14786128.393684,7402165.81034565,2044,Hydaburg,Hydaburg School,9,2019,2022/10/24 08:00:00+00,Hydaburg City Schools,
-14786128.393684,7402165.81034565,2045,Hydaburg,Totem Correspondence School,0,2019,2022/10/24 08:00:00+00,Hydaburg City Schools,
-17818536.2910627,9077385.0305866,2046,Grayling,David Louis Memorial School,2,2019,2022/10/24 08:00:00+00,Iditarod Area Schools,
-16649501.4917391,8703296.51712762,2047,Eagle River,Distance Learning/Corresp. Ctr.,12,2019,2022/10/24 08:00:00+00,Iditarod Area Schools,
-17759109.8032319,9016089.04938642,2048,Shageluk,Innoko River School,1,2019,2022/10/24 08:00:00+00,Iditarod Area Schools,
-17785337.6831494,8906868.15403167,2049,Holy Cross,Jeffery A. Bader Memorial School,2,2019,2022/10/24 08:00:00+00,Iditarod Area Schools,
-17320877.4634739,9088837.25120459,2050,McGrath,McGrath School,0,2019,2022/10/24 08:00:00+00,Iditarod Area Schools,
-17372739.7726471,9097299.28451247,2051,Takotna,Takotna Community School,1,2019,2022/10/24 08:00:00+00,Iditarod Area Schools,
-14964307.6727518,8031347.6622752,2052,Juneau,HomeBRIDGE,4,2019,2022/10/24 08:00:00+00,Juneau Borough Schools,
-14968896.9533451,8036725.91658129,2053,Juneau,Johnson Youth Center,2,2019,2022/10/24 08:00:00+00,Juneau Borough Schools,
-14964648.5202309,8031727.9894965,2054,Juneau,Juneau-Douglas High School,130,2019,2022/10/24 08:00:00+00,Juneau Borough Schools,
-14982626.0784284,8047443.50570451,2055,Juneau,Thunder Mountain High School,168,2019,2022/10/24 08:00:00+00,Juneau Borough Schools,
-14964307.6727518,8031347.6622752,2056,Juneau,Yaakoosge Daakahidi Alt. H.S.,28,2019,2022/10/24 08:00:00+00,Juneau Borough Schools,
-14910930.9978275,7755469.34208389,2057,Kake,Kake Elementary & High School,7,2019,2022/10/24 08:00:00+00,Kake City Schools,
-18432932.7797532,8748781.04974868,2058,Chevak,Chevak School,17,2019,2022/10/24 08:00:00+00,Kashunamiut Schools,
-16816860.5433524,8509858.3307087,2059,Soldotna,Connections,71,2019,2022/10/24 08:00:00+00,Kenai Peninsula Borough Schools,
-16867048.0571318,8322174.56163939,2060,Homer,Homer Flex School,9,2019,2022/10/24 08:00:00+00,Kenai Peninsula Borough Schools,
-16868016.0013663,8322603.36755633,2061,Homer,Homer High School,85,2019,2022/10/24 08:00:00+00,Kenai Peninsula Borough Schools,
-16655872.8871736,8607004.06047164,2062,Hope,Hope School,1,2019,2022/10/24 08:00:00+00,Kenai Peninsula Borough Schools,
-16817491.1605867,8354164.72923499,2063,Kachemak,Kachemak Selo School,4,2019,2022/10/24 08:00:00+00,Kenai Peninsula Borough Schools,
-16837498.7379014,8524104.21992414,2064,Kenai,Kenai Alternative High School,14,2019,2022/10/24 08:00:00+00,Kenai Peninsula Borough Schools,
-16832957.8461097,8525782.7378073,2065,Kenai,Kenai Central High School,102,2019,2022/10/24 08:00:00+00,Kenai Peninsula Borough Schools,
-16835105.8978396,8527043.80220634,2066,Kenai,Marathon School,2,2019,2022/10/24 08:00:00+00,Kenai Peninsula Borough Schools,
-16911650.6747298,8257391.66256023,2067,Nanwalek,Nanwalek School,3,2019,2022/10/24 08:00:00+00,Kenai Peninsula Borough Schools,
-16842220.0633369,8565395.01480198,2068,Nikiski,Nikiski Middle/Senior High School,41,2019,2022/10/24 08:00:00+00,Kenai Peninsula Borough Schools,
-16877497.1850337,8357851.22043663,2069,Nikolaevsk,Nikolaevsk School,2,2019,2022/10/24 08:00:00+00,Kenai Peninsula Borough Schools,
-16884397.5011138,8409329.53463263,2070,Ninilchik,Ninilchik School,4,2019,2022/10/24 08:00:00+00,Kenai Peninsula Borough Schools,
-16901832.6690074,8256764.34974589,2071,Port Graham,Port Graham School,1,2019,2022/10/24 08:00:00+00,Kenai Peninsula Borough Schools,
-16818456.6502264,8358160.84710974,2072,Razdolna Village,Razdolna School,5,2019,2022/10/24 08:00:00+00,Kenai Peninsula Borough Schools,
-16820524.4724408,8502402.09578328,2073,Soldotna,River City Academy,13,2019,2022/10/24 08:00:00+00,Kenai Peninsula Borough Schools,
-16635939.0346426,8428701.93939447,2074,Seward,Seward High School,30,2019,2022/10/24 08:00:00+00,Kenai Peninsula Borough Schools,
-16819943.8228523,8510407.32530758,2075,Soldotna,Soldotna High School,160,2019,2022/10/24 08:00:00+00,Kenai Peninsula Borough Schools,
-16888670.4841832,8276602.47517557,2076,Seldovia,Susan B English School,1,2019,2022/10/24 08:00:00+00,Kenai Peninsula Borough Schools,
-16819996.9299305,8354079.72890891,2077,Voznesenka Village,Voznesenka School,9,2019,2022/10/24 08:00:00+00,Kenai Peninsula Borough Schools,
-14658324.3096062,7430791.72796531,2078,Ketchikan,Fast Track,3,2019,2022/10/24 08:00:00+00,Ketchikan Gateway Borough Schools,
-14658324.3096062,7430791.72796531,2079,Ketchikan,Ketchikan High School,113,2019,2022/10/24 08:00:00+00,Ketchikan Gateway Borough Schools,
-14658866.6430259,7430986.78458275,2080,Ketchikan,Revilla Jr/Sr High School,26,2019,2022/10/24 08:00:00+00,Ketchikan Gateway Borough Schools,
-14816520.7933044,7470039.97428131,2081,Klawock,Klawock City School,4,2019,2022/10/24 08:00:00+00,Klawock City Schools,
-17162487.0359533,7749256.44712093,2082,Akhiok,Akhiok School,1,2019,2022/10/24 08:00:00+00,Kodiak Island Borough Schools,
-16964890.5759599,7924003.43694781,2083,Kodiak,AKTEACH,6,2019,2022/10/24 08:00:00+00,Kodiak Island Borough Schools,
-16945366.1146599,7887490.74850745,2084,Chiniak,Chiniak School,1,2019,2022/10/24 08:00:00+00,Kodiak Island Borough Schools,
-16982302.0950295,8005425.59265935,2085,Kodiak,Danger Bay School,0,2019,2022/10/24 08:00:00+00,Kodiak Island Borough Schools,
-16964482.7389716,7923990.63966483,2086,Kodiak,Kodiak High School,139,2019,2022/10/24 08:00:00+00,Kodiak Island Borough Schools,
-17141039.5777606,7870771.7439907,2087,Larsen Bay,Larsen Bay School,1,2019,2022/10/24 08:00:00+00,Kodiak Island Borough Schools,
-17065939.5532006,7801831.24199607,2088,Old Harbor,Old Harbor School,3,2019,2022/10/24 08:00:00+00,Kodiak Island Borough Schools,
-16977009.9373828,7951047.88742885,2089,Ouzinkie,Ouzinkie School,1,2019,2022/10/24 08:00:00+00,Kodiak Island Borough Schools,
-17761036.7213536,8760373.65394975,2090,Aniak,Aniak Jr/Sr High School,4,2019,2022/10/24 08:00:00+00,Kuspuk Schools,
-17727072.1044319,8758348.50598951,2091,Chuathbaluk,Crow Village Sam School,1,2019,2022/10/24 08:00:00+00,Kuspuk Schools,
-17849779.5971671,8749137.02249958,2092,Upper Kalskag,George Morgan Sr. H.S.,6,2019,2022/10/24 08:00:00+00,Kuspuk Schools,
-17496129.8891903,8788985.02714038,2093,Sleetmute,Jack Egnaty Sr. School,1,2019,2022/10/24 08:00:00+00,Kuspuk Schools,
-17226600.5033719,8276103.37930113,2094,Kokhanok,Kokhanok School,0,2019,2022/10/24 08:00:00+00,Lake and Peninsula Borough Schools,
-17461296.9876988,8204734.30577395,2095,Levelock,Levelock School,1,2019,2022/10/24 08:00:00+00,Lake and Peninsula Borough Schools,
-17662094.2569747,7744626.93204208,2096,Port Heiden,Meshik School,1,2019,2022/10/24 08:00:00+00,Lake and Peninsula Borough Schools,
-17244067.713913,8345326.21309031,2097,Iliamna,Newhalen School,3,2019,2022/10/24 08:00:00+00,Lake and Peninsula Borough Schools,
-17238600.7913449,8392359.55298306,2098,Nondalton,Nondalton School,1,2019,2022/10/24 08:00:00+00,Lake and Peninsula Borough Schools,
-17715760.9777266,7540835.47002082,2099,Perryville,Perryville School,1,2019,2022/10/24 08:00:00+00,Lake and Peninsula Borough Schools,
-17179723.3872363,8443510.04696649,2100,Port Alsworth,Tanalian School,4,2019,2022/10/24 08:00:00+00,Lake and Peninsula Borough Schools,
-18091584.2061279,8601656.05396914,2101,Kasigluk,Akiuk Memorial School,2,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18091584.2061279,8601656.05396914,2102,Kasigluk,Akula Elitnaurvik School,5,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18084586.6818609,8602090.54140091,2103,Nunapitchuk,Anna Tobeluk Memorial School,6,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18132504.8609913,8390713.64675513,2104,Kongiganak,Ayagina'ar Elitnaurvik,5,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18326462.7422387,8611341.32430746,2105,Newtok,Ayaprun School,11,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18008216.1993446,8580524.84134851,2106,Bethel,Bethel Regional High School,47,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18008216.1993446,8580524.84134851,2107,Bethel,Bethel Youth Facility,0,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18287839.4540532,8434902.19740787,2108,Chefornak,Chaputnguak School,5,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18260619.5386936,8385589.12154212,2109,Kipnuk,Chief Paul Memorial School,13,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18036631.8972084,8447951.87381776,2110,Eek,Eek School,2,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18064527.3076985,8593131.08468775,2111,Atmautluak,Joann A. Alexie Memorial School,7,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-17970950.7344329,8582829.37044697,2112,Kwethluk,Ket'acik/Aapalluk Memorial School,8,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18022316.671889,8344637.30557379,2113,Quinhagak,Kuinerrarmiut Elitnaurviat,7,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18008216.1993446,8580524.84134851,2114,Bethel,Kuskokwim Learning Academy,6,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18162622.9627071,8372425.74640045,2115,Kwigillingok,Kwigillingok School,9,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18109048.9762118,8476454.38837005,2116,Tuntutuliak,Lewis Angapak Memorial School,8,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18336775.2685463,8506705.07595901,2117,Nightmute,Negtemiut Elitnaurviat School,3,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18379844.9154553,8519395.98577795,2118,Toksook Bay,Nelson Island Area School,5,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18500087.4394439,8486277.4935046,2119,Mekoryuk,Nuniwarmiut School,1,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18395700.5038571,8531415.20590043,2120,Tununak,Paul T. Albert Memorial School,7,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18008308.4453538,8562415.12299188,2121,Oscarville,Qugcuun Memorial School,3,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-17988339.8530154,8206802.48587372,2122,Goodnews Bay,Rocky Mountain School,0,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18030517.2998091,8555928.80675942,2123,Napakiak,William Miller Memorial School,2,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18007126.3288756,8559030.58726906,2124,Napaskiak,Z. John Williams Memorial School,6,2019,2022/10/24 08:00:00+00,Lower Kuskokwim Schools,
-18325590.0650018,9023931.61383108,2125,Alakanuk,Alakanuk School,18,2019,2022/10/24 08:00:00+00,Lower Yukon Schools,
-18315292.0336051,9046214.30822965,2126,Emmonak,Emmonak School,9,2019,2022/10/24 08:00:00+00,Lower Yukon Schools,
-18489730.4983292,8746625.04312264,2127,Hooper Bay,Hooper Bay School,13,2019,2022/10/24 08:00:00+00,Lower Yukon Schools,
-18206843.001264,9108002.03228626,2128,Kotlik,Kotlik School,9,2019,2022/10/24 08:00:00+00,Lower Yukon Schools,
-18043445.4172589,8830542.01670164,2129,Marshall,Marshall School,7,2019,2022/10/24 08:00:00+00,Lower Yukon Schools,
-18226181.489551,8880311.27037206,2130,Mountain Village,Mountain Village School,7,2019,2022/10/24 08:00:00+00,Lower Yukon Schools,
-18350805.4583058,8986347.80438047,2131,Nunam Iqua,Nunam Iqua School,1,2019,2022/10/24 08:00:00+00,Lower Yukon Schools,
-18133052.9686643,8844019.43001249,2132,Pilot Station,Pilot Station School,4,2019,2022/10/24 08:00:00+00,Lower Yukon Schools,
-17958453.0985822,8808534.49378949,2133,Russian Mission,Russian Mission School,5,2019,2022/10/24 08:00:00+00,Lower Yukon Schools,
-18430808.4219316,8821037.45259248,2134,Scammon Bay,Scammon Bay School,14,2019,2022/10/24 08:00:00+00,Lower Yukon Schools,
-16713394.6711324,8789376.83761656,2135,Willow,Beryozova School,3,2019,2022/10/24 08:00:00+00,Mat-Su Borough Schools,
-16641702.7269581,8760227.58827042,2136,Wasilla,Burchell High School,56,2019,2022/10/24 08:00:00+00,Mat-Su Borough Schools,
-16610264.4422053,8766846.78408908,2137,Palmer,Colony High School,196,2019,2022/10/24 08:00:00+00,Mat-Su Borough Schools,
-16672282.8162493,8762566.8743373,2138,Houston,Houston Jr./Sr. High School,59,2019,2022/10/24 08:00:00+00,Mat-Su Borough Schools,
-16664823.2435152,8741830.81188134,2139,Wasilla,Joe Redington Senior Jr/Sr High School,37,2019,2022/10/24 08:00:00+00,Mat-Su Borough Schools,
-16627045.4512413,8766835.82720181,2140,Wasilla,Mat-Su Career & Tech Ed High School,146,2019,2022/10/24 08:00:00+00,Mat-Su Borough Schools,
-16634942.0274494,8760139.76615258,2141,Wasilla,Mat-Su Central School,160,2019,2022/10/24 08:00:00+00,Mat-Su Borough Schools,
-16625672.577461,8766290.17774329,2142,Wasilla,Mat-Su Day School,0,2019,2022/10/24 08:00:00+00,Mat-Su Borough Schools,
-16613533.8898612,8760102.99229861,2143,Palmer,Mat-Su Middle College School,83,2019,2022/10/24 08:00:00+00,Mat-Su Borough Schools,
-16598217.5462086,8761625.07942555,2144,Palmer,Mat-Su Youth Facility,1,2019,2022/10/24 08:00:00+00,Mat-Su Borough Schools,
-16601882.2625484,8766110.48798963,2145,Palmer,Palmer High School,136,2019,2022/10/24 08:00:00+00,Mat-Su Borough Schools,
-16702779.1003316,8890323.28985165,2146,Talkeetna,Susitna Valley High,24,2019,2022/10/24 08:00:00+00,Mat-Su Borough Schools,
-16636655.3695546,8768245.84694875,2147,Wasilla,Twindly Bridge Charter School,10,2019,2022/10/24 08:00:00+00,Mat-Su Borough Schools,
-16605268.6329617,8762960.03238582,2148,Palmer,Valley Pathways,44,2019,2022/10/24 08:00:00+00,Mat-Su Borough Schools,
-16634862.370784,8761646.78914962,2149,Wasilla,Wasilla High School,191,2019,2022/10/24 08:00:00+00,Mat-Su Borough Schools,
-15067280.9879511,7770762.45666606,2150,Sitka,Mt. Edgecumbe High School,82,2019,2022/10/24 08:00:00+00,Mount Edgecumbe,
-16596432.8632266,9493899.22278395,2151,Nenana,CyberLynx Correspondence Program,43,2019,2022/10/24 08:00:00+00,Nenana City Schools,
-16596432.8632266,9493899.22278395,2152,Nenana,Nenana City School,28,2019,2022/10/24 08:00:00+00,Nenana City Schools,
-18413094.5027973,9488819.76732749,2153,Nome,Extensions Correspondence,2,2019,2022/10/24 08:00:00+00,Nome Public Schools,
-18410701.0684008,9476941.57252778,2154,Nome,Nome Youth Facility,1,2019,2022/10/24 08:00:00+00,Nome Public Schools,
-18412810.2525964,9488841.26519199,2155,Nome,Nome-Beltz Jr/Sr High,36,2019,2022/10/24 08:00:00+00,Nome Public Schools,
-17814204.6299313,11280363.8443696,2156,Wainwright,Alak School,5,2019,2022/10/24 08:00:00+00,North Slope Borough Schools,
-17451463.0717495,11501931.8269546,2157,Utqiagvik,Barrow High School,45,2019,2022/10/24 08:00:00+00,North Slope Borough Schools,
-15987251.4507826,11110366.6792061,2158,Kaktovik,Harold Kaveolook School,4,2019,2022/10/24 08:00:00+00,North Slope Borough Schools,
-18146097.631387,10985618.2624858,2159,Point Lay,Kali School,5,2019,2022/10/24 08:00:00+00,North Slope Borough Schools,
-17450106.3145825,11505732.1805891,2160,Utqiagvik,Kiita Learning Community,5,2019,2022/10/24 08:00:00+00,North Slope Borough Schools,
-17523750.0257265,11227167.9245816,2161,Atqasuk,Meade River School,4,2019,2022/10/24 08:00:00+00,North Slope Borough Schools,
-16809120.6036866,11139792.9940329,2162,Nuiqsut,Nuiqsut Trapper School,3,2019,2022/10/24 08:00:00+00,North Slope Borough Schools,
-16891569.07808,10489171.5701824,2163,Anaktuvuk Pass,Nunamiut School,6,2019,2022/10/24 08:00:00+00,North Slope Borough Schools,
-18560976.1986211,10551661.8281699,2164,Point Hope,Tikigaq School,10,2019,2022/10/24 08:00:00+00,North Slope Borough Schools,
-17572835.6790372,10180440.133751,2165,Ambler,Ambler School,0,2019,2022/10/24 08:00:00+00,Northwest Arctic Borough Schools,
-17927307.6000088,10108603.8742004,2166,Noorvik,Aqqaluk High/Noorvik Elementary,9,2019,2022/10/24 08:00:00+00,Northwest Arctic Borough Schools,
-17936410.189539,9870817.74229805,2167,Buckland,Buckland School,8,2019,2022/10/24 08:00:00+00,Northwest Arctic Borough Schools,
-17812438.2881713,10044312.6009985,2168,Selawik,Davis-Ramoth School,9,2019,2022/10/24 08:00:00+00,Northwest Arctic Borough Schools,
-18114394.3682861,9897548.89250672,2169,Deering,Deering School,1,2019,2022/10/24 08:00:00+00,Northwest Arctic Borough Schools,
-17859797.6219732,10148010.7284959,2170,Kiana,Kiana School,8,2019,2022/10/24 08:00:00+00,Northwest Arctic Borough Schools,
-17464016.5388889,10129908.071337,2171,Kobuk,Kobuk School,3,2019,2022/10/24 08:00:00+00,Northwest Arctic Borough Schools,
