X,Y,OBJECTID,Place,Geo_Src,e_Per_Capita_Income,m_Per_Capita_Income,e_median_Household_Income,m_median_Household_Income,e_median_Family_Income,m_median_Family_Income,e_Pop_of_Poverty_Det,m_Pop_of_Poverty_Det,e_Pop_Below_125pct_Poverty,m_Pop_Below_125pct_Poverty,e_Pop_Below_Poverty,m_Pop_Below_Poverty,e_Pop_18_64_of_Poverty_Det,m_Pop_18_64_of_Poverty_Det,e_Pop_18_64_Below_Poverty,m_Pop_18_64_Below_Poverty,e_Pop_65_plus_of_Poverty_Det,m_Pop_65_plus_of_Poverty_Det,e_Pop_65_plus_Below_Poverty,m_Pop_65_plus_Below_Poverty,e_Pop_under_18_of_Poverty_Det,m_Pop_under_18_of_Poverty_Det,e_Pop_under_18_Below_Poverty,m_Pop_under_18_Below_Poverty,e_Households_Below_Poverty,m_Households_Below_Poverty,Start_Year,End_Year,PlaceID
-18489770.3696312,8748753.13931634,4395,Hooper Bay,P,9033,1300,34464,7000,38594,6706,1217,138,709,138,502,125,610,74,228,57,69,21,6,6,538,77,268,73,80,22,2009,2013,{8D01840C-135C-49A1-A1FE-5C63881EEF8A}
-16655870.3446364,8607003.67067398,4396,Hope,P,47743,32659,9762,236260,,,69,72,21,35,21,35,53,62,21,35,11,17,0,9,5,8,0,9,0,9,2009,2013,{B94A5304-F56C-49FE-A615-8E72E73F6255}
-16675818.5394593,8772227.92788698,4397,Houston,P,26442,3475,51974,8656,76875,20977,1864,210,419,124,314,101,1179,138,183,59,202,43,35,21,483,135,96,51,63,29,2009,2013,{15846556-C6AB-448D-B51D-2DE0E8727969}
-17171946.3984402,9889412.09162593,4398,Hughes,P,13075,3433,30750,8860,45417,14851,61,22,10,8,10,8,38,13,6,5,9,9,2,3,14,9,2,3,1,2,2009,2013,{9D089209-6790-456D-85A0-4D3282C8B989}
-17409778.5580137,9795714.29290359,4399,Huslia,P,11219,1458,27188,11282,33125,8705,327,39,140,35,114,31,163,24,52,17,39,16,5,5,125,23,57,18,28,11,2009,2013,{049CEFC6-7BD3-4DA4-98C6-3D0DBE9942E3}
-14785845.8993254,7401935.14035916,4400,Hydaburg,P,18515,5096,37361,10474,43393,15986,360,83,77,36,39,21,227,55,21,14,37,16,0,9,96,35,18,14,6,6,2009,2013,{BDF65BBA-7D3D-4EFD-8DC7-59E48EA68082}
-14474374.0343285,7541662.57032641,4401,Hyder,P,17225,1896,21944,19764,,,81,43,17,19,4,7,57,38,4,7,24,22,0,9,0,9,0,9,0,9,2009,2013,{BC2CDE0E-83BC-4AC5-8095-1EB202D71049}
-17355102.7045931,8251041.6914682,4402,Igiugig,P,23323,9421,32500,65187,36250,35171,31,20,7,6,5,5,19,11,5,5,0,9,0,9,12,10,0,9,2,3,2009,2013,{729C1584-C0E2-49D1-B9B4-275E3D55B9D1}
-17244068.1727719,8345325.87716697,4403,Iliamna,P,42007,12559,90000,9657,69375,29630,88,31,12,8,12,8,60,27,8,5,14,9,1,3,14,10,3,4,4,5,2009,2013,{5ADEA6FC-9615-4F6E-9B68-F73ADD743B06}
-17753695.8436945,7539216.10761165,4404,Ivanof Bay,P,,,,,,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2009,2013,{1D96F2EA-F1A3-4CC9-868D-090FD22E1CD6}
-14962078.6937559,8030570.02206249,4405,Juneau,P,37558,1697,81490,3743,95112,4246,31375,112,2896,435,1931,375,21369,108,1246,232,2762,63,72,49,7244,82,613,196,369,107,2009,2013,{E5B6208B-DD7F-4DBA-951C-0C5D616E79BF}
-16859641.2601891,8325962.6009038,4406,Kachemak,P,33796,4098,59236,7703,70833,16605,692,105,57,29,42,26,475,83,34,21,107,38,2,3,110,41,6,8,2,4,2009,2013,{3D257994-65F8-4489-A35E-C42F284CB327}
-14910666.7973801,7754898.24217148,4407,Kake,P,20314,4380,38750,10034,42188,21310,487,114,147,53,137,54,296,75,88,35,59,21,2,3,132,55,47,32,27,13,2009,2013,{2F5F6904-B47C-439D-9AC1-64135C4403A6}
-15986909.7903373,11110050.6733152,4408,Kaktovik,P,19605,3236,47188,17951,77500,34957,201,63,53,35,35,33,124,42,17,14,24,15,4,5,53,22,14,17,4,5,2009,2013,{9B8441F9-AEFE-4E1D-BD2C-725FCCBB0299}
-16825114.5363892,8508889.41408404,4409,Kalifornsky,P,30420,2866,75193,8761,83720,4655,8377,630,527,201,311,152,4961,392,195,99,687,203,16,26,2729,424,100,82,40,30,2009,2013,{644B47A1-3B29-48C4-8EF0-4585B2204F2E}
-17669178.6093313,9433180.26880334,4410,Kaltag,P,14190,2557,25833,12246,40000,26624,196,44,80,29,41,20,146,37,35,18,18,9,0,9,32,15,6,6,6,6,2009,2013,{5790AC9E-408E-42C0-BDC7-490DB0451EAD}
-17191812.8544779,7875966.31581525,4411,Karluk,P,15435,8059,19375,39405,19688,48133,17,20,9,13,3,6,13,14,3,6,0,9,0,9,4,7,0,9,1,3,2009,2013,{BF30433A-BCB7-443D-A9C4-767CA6C76820}
-14739137.9815801,7467308.14069165,4412,Kasaan,P,23244,7466,43750,13154,46875,18130,50,22,4,4,2,3,32,13,0,9,8,9,0,9,10,8,2,3,0,9,2009,2013,{559A9BCF-E97B-4506-925E-E21FB8E9FED9}
-18091584.5955234,8601655.73883504,4413,Kasigluk,P,9264,1618,42778,6178,42639,9776,528,69,237,48,206,50,286,47,105,27,48,18,13,10,194,40,88,31,33,11,2009,2013,{3816D857-92C5-45BF-B884-7D2529E878D4}
-16837835.1503007,8472439.76775224,4414,Kasilof,P,20652,8053,70586,29919,71172,18793,508,255,39,31,39,31,309,143,34,29,26,19,0,9,173,152,5,7,4,7,2009,2013,{CB8D5160-2521-4803-9207-2BBA48832C17}
-16836940.0550994,8525261.80014671,4415,Kenai,P,31710,2938,63019,5478,76815,5587,7222,34,1075,287,677,252,4750,190,462,168,670,103,21,26,1802,181,194,124,69,46,2009,2013,{C4939227-7B0D-42C1-9C0D-69118EE45B96}
-16135471.4316221,8797146.85900219,4416,Kenny Lake,P,28261,16587,82833,39714,63583,24814,161,96,27,35,27,35,134,75,27,35,0,9,0,9,27,38,0,9,8,13,2009,2013,{FF44E793-74FE-4F17-9EB7-78D774DF5F63}
-14654990.9162499,7428611.09414802,4417,Ketchikan,P,28279,1713,52266,3474,71351,12705,7899,79,1427,263,1086,241,5364,138,740,180,750,97,71,39,1785,117,275,96,157,49,2009,2013,{081D88E7-5D78-4E36-AC3C-F753262F026C}
-17859800.6739083,10148712.9875954,4418,Kiana,P,14255,2776,39375,8444,41667,10988,391,63,170,54,134,47,194,34,64,23,40,15,5,5,157,33,65,28,27,13,2009,2013,{A1701483-F114-4FB2-A478-D0F6039C3EA8}
-18068407.5166425,7373424.0257155,4419,King Cove,P,25958,2274,62917,6827,70000,18019,830,173,157,50,128,52,682,152,100,45,33,18,2,4,115,48,26,16,10,7,2009,2013,{E3FB0AD1-05D8-4D22-919A-F24830556C1F}
-17440162.6519755,8111835.38200596,4420,King Salmon,P,44125,9264,84583,17664,97500,13881,272,60,28,14,26,14,200,44,20,11,14,9,0,9,58,27,6,6,5,5,2009,2013,{DEFFD70D-72D8-4A79-B7DF-81586E965AFF}
-18260619.958368,8385588.62001007,4421,Kipnuk,P,10332,1777,35375,3882,42500,10008,644,94,267,78,161,56,366,59,89,32,34,11,2,4,244,47,70,29,22,10,2009,2013,{6A1D2CBB-7422-4993-9496-87DE4AB29609}
-18316505.1749368,10366459.5653727,4422,Kivalina,P,14185,2993,59167,11511,58125,10096,448,74,140,52,124,46,247,45,67,25,28,17,0,9,173,31,57,26,21,10,2009,2013,{88062838-37F6-4578-9FDD-4DBF5CACD276}
-14816182.7919307,7470236.42532992,4423,Klawock,P,24444,3054,37083,6256,41563,11381,604,73,145,43,124,41,383,57,86,33,104,26,8,6,117,32,30,18,28,16,2009,2013,{F3CDD092-3609-4B82-9B09-D35DB0E7375F}
-15127859.6907318,8267444.07424887,4424,Klukwan,P,22752,5134,51250,30205,73393,16554,110,43,7,7,4,6,59,28,1,2,20,9,1,2,31,22,2,3,1,2,2009,2013,{F28EF005-C4A1-4868-9B6A-826AD9633025}
-16580028.1120657,8740873.84114758,4425,Knik River,P,29794,4760,65750,17984,87143,18133,711,129,57,25,25,15,498,97,25,15,73,31,0,9,140,58,0,9,3,5,2009,2013,{77794617-74AE-484C-B2E5-D017D4597CC2}
-16655714.6823623,8745478.90504789,4426,Knik-Fairview,P,30497,1847,81338,2153,85985,5774,15147,754,1605,434,1226,308,9673,560,755,195,838,196,52,44,4636,434,419,190,245,86,2009,2013,{7BF57869-7BB6-44A4-ADAF-FCBC10DFC7D2}
-17464065.8494158,10129812.4308815,4427,Kobuk,P,11515,5222,48750,55015,36250,56934,130,43,66,47,66,47,60,21,27,19,6,6,0,9,64,29,39,29,11,9,2009,2013,{319107E2-FB9A-474B-8237-6A8CFF382E09}
-16976634.2280902,7912500.5859791,4428,Kodiak Station,P,19346,3006,64643,17413,63036,15223,1355,192,117,90,51,58,742,107,28,32,0,9,0,9,613,124,23,30,18,20,2009,2013,{FCB82B0A-C4D2-4840-9D71-C3A5B6E31DA6}
-16964810.0032464,7923958.71370175,4429,Kodiak,P,27441,3351,59286,10330,57260,20705,6142,81,944,252,814,248,4085,175,495,141,528,122,17,29,1529,162,302,172,146,74,2009,2013,{98F61372-E8BA-41BD-8291-B2318BB0C9F0}
-17226600.518734,8276102.93550347,4430,Kokhanok,P,13989,4452,31500,10380,30750,11869,94,29,51,25,28,14,63,22,25,13,10,6,1,3,21,10,2,4,4,4,2009,2013,{89EB5E58-676F-4DA4-9449-8BD556A1E98C}
-17508963.5754292,8339075.78973649,4431,Koliganek,P,17097,4333,63333,5139,68750,17905,217,75,42,31,18,16,113,44,3,3,5,8,0,9,99,41,15,14,2,2,2009,2013,{BF86DFB1-D998-4FF0-A370-8AF716F5C4BE}
-18132505.0153914,8390712.90338429,4432,Kongiganak,P,9231,1399,32500,12863,38750,14165,370,56,142,47,97,43,216,40,56,27,30,15,0,9,124,28,41,22,16,9,2009,2013,{833744EB-91EC-4A96-AD90-A5E91FAB1250}
-18207030.3691102,9108375.1410012,4433,Kotlik,P,11037,1788,37333,3669,37500,3279,569,82,205,57,160,51,312,42,94,27,43,17,4,4,214,43,62,29,23,10,2009,2013,{9A6475BE-BEC0-49DA-8979-2C6E5FFF39CB}
-18099768.7786604,10126683.8369314,4434,Kotzebue,P,26042,2052,81354,9489,80938,10343,3193,40,627,165,506,171,1960,67,270,81,219,41,12,9,1014,69,224,95,78,28,2009,2013,{209A76C3-F9A4-4015-987C-78C5A44BE669}
-17940791.6661426,9590131.05061116,4435,Koyuk,P,8987,1984,28333,9855,28750,7590,279,61,169,54,150,52,133,35,59,22,19,8,3,4,127,40,88,38,22,11,2009,2013,{DF841D28-31A1-4978-A650-B56C189E60FD}
-17555384.4663315,9577302.8184872,4436,Koyukuk,P,13550,4294,20313,8129,21667,13482,104,32,65,28,57,25,61,19,27,12,6,5,2,4,37,18,28,17,8,5,2009,2013,{25A4F514-7ADF-4F62-873B-6D2F16141D13}
-14803010.3126139,7722744.71658289,4437,Kupreanof,P,18261,7056,38333,22106,34375,48312,36,21,9,12,2,4,22,17,2,4,3,7,0,9,11,8,0,9,0,9,2009,2013,{3F03290E-B081-4B92-9E0F-33F6E0CD513B}
-17971145.4974555,8582606.65894544,4438,Kwethluk,P,12628,2323,43125,8316,45500,9267,698,83,265,65,156,43,389,53,79,21,38,14,2,3,271,44,75,26,23,9,2009,2013,{FF083E35-08C8-468F-B328-F69992F18FB7}
-18162622.9977728,8372425.50262535,4439,Kwigillingok,P,11151,2014,39167,18782,51250,20223,312,61,115,44,104,42,178,38,48,18,11,7,0,9,123,31,56,28,16,8,2009,2013,{67C5F12A-3F7F-4EAB-88E0-136D880F8DD0}
-16318130.0675161,8930597.59519651,4440,Lake Louise,P,22964,6460,,,,,33,45,27,36,17,23,23,33,17,23,10,13,0,9,0,9,0,9,0,9,2009,2013,{5B35CAEA-BA8D-4EF3-A4F3-802613A8240F}
-16955593.3935033,9320016.71615323,4441,Lake Minchumina,P,15719,16777,40625,46977,,,16,13,2,3,2,3,3,5,0,9,7,6,2,3,6,8,0,9,0,9,2009,2013,{3087F3EA-5475-4180-9982-992F736DFD19}
-16619604.312013,8762834.60561781,4442,Lakes,P,35257,4224,83255,6427,90563,9061,8976,789,768,227,545,167,5656,525,357,110,827,186,18,22,2493,415,170,101,75,40,2009,2013,{1A5924D4-515F-4E65-8236-07D030FB3C05}
-17141134.9695474,7870692.35234777,4443,Larsen Bay,P,27791,12567,45750,35621,83438,57312,74,39,9,13,0,9,44,27,0,9,13,12,0,9,17,16,0,9,0,9,2009,2013,{9F0EF727-1805-4199-AD1B-40C49AF1B61C}
-16591724.6508932,8771546.38230086,4444,Lazy Mountain,P,32210,3752,81250,8763,85417,9229,1502,204,128,63,75,41,848,124,47,25,117,42,0,9,537,114,28,21,10,9,2009,2013,{2F86B48B-D348-47DD-ABED-46CE01770ECC}
-17461297.2333809,8204734.30143702,4445,Levelock,P,12324,3595,37500,20639,36500,6540,123,44,35,24,35,24,64,25,21,13,4,3,0,9,55,24,14,12,7,6,2009,2013,{C99D0CCC-0034-4A9E-8A97-37B371CDC3CF}
-17303170.2041395,8707886.2976349,4446,Lime Village,P,30281,14638,145313,266070,,,21,18,5,5,5,5,19,19,3,4,2,3,2,3,0,9,0,9,1,3,2009,2013,{A4767A4D-9554-40BC-9D6F-F4FDD3C05647}
-16536343.4316493,9747450.1731674,4447,Livengood,P,24517,15767,,,,,29,23,14,16,0,9,23,20,0,9,6,7,0,9,0,9,0,9,0,9,2009,2013,{0A72A6CB-FAC9-4A65-9C48-A47E796CCA85}
-14653808.2147877,7479750.7540715,4448,Loring,P,,,,,,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2009,2013,{CA4E1D93-D6D4-4CA8-8FC7-F518777BE58C}
-16635708.391233,8415896.93445414,4449,Lowell Point,P,,,,,,,64,103,0,9,0,9,0,9,0,9,64,103,0,9,0,9,0,9,0,9,2009,2013,{338A7ACA-098D-4B9F-A871-233477997E11}
-17851683.5351611,8744430.24802144,4450,Lower Kalskag,P,10620,2398,28375,4753,27917,2332,300,53,135,40,98,37,170,40,54,20,21,12,2,3,109,25,42,18,17,8,2009,2013,{511EBD11-DE52-4BAB-8C3E-D2E9F870E1EC}
-15088934.3864226,8248350.92947506,4451,Lutak,P,,,,,,,16,19,3,6,3,6,16,19,3,6,0,9,0,9,0,9,0,9,0,9,2009,2013,{EA2C7BBD-7821-4F3C-9291-9F797D30FF7B}
-16768852.5220459,9607288.16563892,4452,Manley Hot Springs,P,23386,10992,43125,25309,55000,58582,79,33,41,31,15,15,38,15,9,8,22,12,0,9,19,18,6,10,2,3,2009,2013,{DFE91156-E4B0-4DC7-B3F9-6A61A37FF0D4}
-17705913.8131994,8175966.41116261,4453,Manokotak,P,14286,4686,34038,2795,37813,7187,584,114,174,51,120,46,349,99,67,27,63,22,4,4,172,34,49,26,12,6,2009,2013,{3DF92237-DB7B-4CEB-88DE-A1481F4072AD}
-18043572.4903501,8831085.13782125,4454,Marshall,P,11503,1539,36667,14695,37292,15291,343,58,109,40,61,32,190,31,25,13,16,8,2,3,137,32,34,20,12,8,2009,2013,{2F8EE675-06A4-4B7A-9275-369FEB17B896}
-15910193.5326733,8725903.36024418,4455,McCarthy,P,35907,23702,99844,106911,99844,106911,101,80,0,9,0,9,61,65,0,9,15,23,0,9,25,35,0,9,0,9,2009,2013,{878A4A85-1B32-43DD-9856-7A7FE62F6DE6}
-17320016.2456881,9088035.75716921,4456,McGrath,P,25881,3300,64896,3078,75000,13910,373,61,65,22,54,21,246,43,34,16,38,15,1,3,89,29,19,12,10,7,2009,2013,{44BA33DB-984D-44E1-BF2D-7E1A353E586D}
-16577349.7774737,9282113.07382764,4457,Denali Park,P,25281,9955,44537,8041,,,422,181,106,92,97,101,402,178,97,101,5,8,0,9,15,21,0,9,0,9,2009,2013,{10BA1AD9-39AC-440F-BCE9-40BC75DAD436}
-16653791.2223806,8770592.36336415,4458,Meadow Lakes,P,27699,2784,57346,6803,68622,9880,6466,606,1022,308,649,221,4319,413,370,115,531,189,41,40,1616,355,238,126,150,71,2009,2013,{2DB58EF7-4C06-407F-9B11-35502BBDB0CC}
-18500504.6828178,8486293.83389184,4459,Mekoryuk,P,19152,3154,36250,31282,71000,28577,190,42,46,19,36,18,115,26,25,10,26,13,0,9,49,18,11,11,5,5,2009,2013,{06A5691A-049B-426D-85BC-73439735D4DB}
-16312568.937712,8870865.86834204,4460,Mendeltna,P,,,,,,,14,24,0,9,0,9,14,24,0,9,0,9,0,9,0,9,0,9,0,9,2009,2013,{E3BABD89-94E5-4656-A111-C38FD33CFD08}
-16007473.5812763,9082960.2236536,4461,Mentasta Lake,P,12060,4370,26071,7737,21250,13527,191,64,105,59,98,54,133,46,59,31,12,10,0,9,46,32,39,31,25,15,2009,2013,{138A74FA-943C-4AC3-B538-9484C09C2AD1}
-18312850.5233261,8584353.38864479,4462,Mertarvik,P,,,,,,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2009,2013,{52F580FF-4AE6-48D4-920A-DD72272CB458}
-14646673.5424591,7386373.0340335,4463,Metlakatla,P,22892,2403,49663,4555,53571,7972,1544,105,246,96,198,92,971,77,112,53,127,31,0,9,446,59,86,49,41,24,2009,2013,{179D4B3A-A5AC-43B1-9AE0-6F7B6B7A3CB3}
-16625372.2633009,9648562.63957605,4464,Minto,P,12645,2725,25417,9911,30250,9245,217,50,79,37,62,38,124,30,29,18,21,11,9,6,72,27,24,21,10,7,2009,2013,{D3D709DB-0DF6-43DD-ACE0-FAF53A544273}
-16380722.0850337,9532036.72492509,4465,Moose Creek,P,28738,8408,50430,43537,99044,27710,648,284,51,80,51,80,469,182,51,80,32,36,0,9,147,150,0,9,0,9,2009,2013,{7656A688-D4F7-4599-B494-E946C7AC2CF6}
-16627600.5420972,8508842.83181085,4466,Moose Pass,P,36927,12551,89808,23616,93239,47212,460,223,51,62,51,62,290,159,22,28,59,64,0,9,111,102,29,35,22,28,2009,2013,{9A5F6C32-F2B9-425E-86F6-1C856BB6FFA8}
-15142952.2694062,8277526.31402885,4467,Mosquito Lake,P,26281,10542,37125,26768,36875,73665,131,71,26,28,15,22,97,62,15,22,22,24,0,9,12,17,0,9,0,9,2009,2013,{4D3AB901-46B6-47E7-B8D1-D6869F97799F}
-18225925.6316089,8880405.82604958,4468,Mountain Village,P,10898,1297,48036,7216,47500,6740,757,94,238,62,168,52,372,54,69,22,48,16,1,4,337,51,98,39,32,12,2009,2013,{EDB9EEBA-7A73-42DB-9658-44DA2280EBE3}
-15069876.6494535,8215047.31303803,4469,Mud Bay,P,42720,17301,67857,105039,69286,120378,122,74,0,9,0,9,122,74,0,9,0,9,0,9,0,9,0,9,0,9,2009,2013,{81BDA0B4-0CF3-41FD-B749-2E3923D9E10F}
-15919999.1890567,8947883.20778217,4470,Nabesna,P,,,,,,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2009,2013,{8DFCE93A-8EBA-43DF-B553-ABE121D98529}
-17479376.8443896,8121874.34956953,4471,Naknek,P,33606,4319,79250,18723,93750,27390,598,94,37,17,33,16,366,57,20,12,44,16,0,9,188,53,13,12,3,4,2009,2013,{BECA4B02-6040-43FA-93A9-D551AD5AB86B}
-16911648.2488555,8257391.34851405,4472,Nanwalek,P,8989,2533,30104,4148,28750,5693,253,91,132,56,117,54,146,61,60,29,6,7,0,9,101,42,57,30,29,16,2009,2013,{69A94C10-7F0D-42A7-93D9-CE014277D75A}
-18030710.251107,8555972.40526561,4473,Napakiak,P,9745,2103,31875,9117,38750,13979,361,65,166,40,155,42,177,29,79,20,34,14,6,6,150,45,70,25,31,12,2009,2013,{16F1264E-DF67-4828-9E72-1AB821AB3F99}
-18006283.530458,8559134.86082334,4474,Napaskiak,P,13674,2985,34250,13617,38750,26928,399,80,124,39,91,40,214,47,40,16,46,19,10,9,139,43,41,25,18,14,2009,2013,{6D864316-582B-4749-A178-D9BAD04003D1}
-14828054.3032904,7532374.78884243,4475,Naukati Bay,P,47616,22652,45750,77345,,,50,31,5,10,5,10,40,34,5,10,10,14,0,9,0,9,0,9,0,9,2009,2013,{D95D0788-C59A-4F16-AB72-3A049B1E1AFC}
-16339354.2411854,8856734.61993626,4476,Nelchina,P,13674,7593,,,,,85,81,0,9,0,9,44,41,0,9,0,9,0,9,41,43,0,9,0,9,2009,2013,{53719238-336A-4B67-82E2-32339DE9CD8E}
-17944907.8374528,7558655.74748399,4477,Nelson Lagoon,P,22585,9426,52708,23266,43750,51968,46,29,16,18,16,18,33,23,7,8,4,5,0,9,9,11,9,11,2,3,2009,2013,{AFAD8F2B-A3E7-42E7-A5D7-3AC28A5988D4}
-16596705.4106321,9494118.57909316,4478,Nenana,P,30465,3986,56250,15849,63000,21984,446,62,76,31,69,29,314,48,51,25,42,16,4,6,90,25,14,11,11,9,2009,2013,{3AC29D09-E0DD-4840-9E31-13F575B4BFF4}
-16993119.9757578,10026074.9783398,4479,New Allakaket,P,11513,1913,43750,33585,52813,20094,70,27,9,9,9,9,41,18,3,4,12,9,0,9,17,8,6,6,3,4,2009,2013,{D37AAF42-E59A-4EC3-9C18-99E9434C4112}
-17511812.5389782,8278631.08924201,4480,New Stuyahok,P,9923,1401,42083,7299,46000,6839,559,89,231,66,162,55,284,53,86,31,56,18,4,4,219,45,72,29,20,10,2009,2013,{0C233779-E987-4620-A2DB-33C5FF299964}
-17242810.2824521,8337875.4437307,4481,Newhalen,P,14081,4039,44063,22119,53750,37575,187,47,54,27,54,27,105,28,24,13,3,3,0,9,79,27,30,18,6,6,2009,2013,{510DC86B-4E8B-482F-9372-E63914E50E7D}
-18326462.7845401,8611340.58389327,4482,Newtok,P,9530,1769,43409,1773,43611,4249,409,73,178,54,123,39,189,37,57,20,25,13,3,4,195,43,63,24,22,12,2009,2013,{258C640B-3DF8-425C-8445-188CD6A6A660}
-18337655.9794882,8507384.34559754,4483,Nightmute,P,12726,3601,53750,23501,58125,18175,321,73,78,31,72,31,178,43,44,19,25,9,3,4,118,38,25,16,12,7,2009,2013,{A83F4C9F-FA93-4FC6-974A-39BA917BA023}
-16842296.7149326,8565135.78311455,4484,Nikiski,P,32337,3248,71116,6826,81563,12552,4645,428,469,238,227,106,3068,336,150,80,654,172,48,55,923,216,29,32,43,40,2009,2013,{18EF53D7-2321-4285-A7D2-2F20CC22AEE6}
-16877494.7269881,8357850.89811094,4485,Nikolaevsk,P,14379,3557,24286,11066,32188,6242,175,55,48,26,40,24,128,38,27,15,3,5,0,9,44,32,13,18,4,6,2009,2013,{8CB3E4E0-D9F5-4B0C-93D8-C436A193A465}
-17184970.4341065,9103618.82484689,4486,Nikolai,P,14723,3562,29167,36177,53750,11283,63,21,13,8,13,8,47,17,13,8,7,8,0,9,9,8,0,9,0,9,2009,2013,{A9A591D6-DAB0-4694-9B95-1A56A7F5914D}
-18797429.6399184,6971927.37217408,4487,Nikolski,P,17967,7371,24375,18220,24375,26909,39,16,10,9,10,9,21,10,6,6,11,8,2,3,7,7,2,2,3,4,2009,2013,{4B756DDD-55AC-49E9-AD29-8868DF25D4E3}
-16884395.0269268,8409329.21584389,4488,Ninilchik,P,26932,4298,49444,15478,53375,9097,690,119,180,80,159,79,428,83,89,40,141,50,10,10,121,57,60,46,30,21,2009,2013,{95A8CBA5-6323-4734-AA72-89B097FBD56F}
-18143796.8286104,10320918.1028848,4489,Noatak,P,15737,2663,58250,17576,58571,15574,439,75,114,46,48,24,255,48,24,12,39,15,2,3,145,33,22,16,7,6,2009,2013,{03C93982-6D21-4D8C-B2D5-1090F45A812A}
-18413196.6569092,9477390.9548207,4490,Nome,P,32374,2407,71643,8476,77768,16010,3498,74,416,128,359,126,2258,106,209,76,273,65,30,27,967,106,120,63,44,25,2009,2013,{72E9842F-ABE0-4390-9A93-917EDB1CF17B}
-17238665.9936197,8392588.83172381,4491,Nondalton,P,12048,2966,24250,8331,24688,21970,192,52,102,39,84,37,112,31,43,20,6,4,1,3,74,33,40,26,20,11,2009,2013,{C36AA39B-6B83-4B74-A7C0-A5500A611AFB}
-17927650.6375876,10108740.5135686,4492,Noorvik,P,13789,2042,54375,13061,53750,22389,691,90,256,59,190,50,368,54,103,32,49,18,12,8,274,48,75,25,30,11,2009,2013,{E4853413-2729-4F25-AE7D-845D797872A7}
-16403093.5556691,9544105.931038,4493,North Pole,P,31705,3131,66250,7327,90227,18207,2208,304,252,100,187,96,1386,202,125,66,221,95,3,5,601,159,59,50,35,29,2009,2013,{CD260976-029D-40A9-8CC4-1ECF3F63EEFC}
-15800040.489472,9090883.18343825,4494,Northway,P,20931,7378,88482,33891,73750,4271,116,60,14,12,9,10,88,49,4,4,4,6,0,9,24,16,5,8,2,3,2009,2013,{F89998A2-A9FA-47B5-9FAB-810B69A3E21F}
-15785120.1338497,9102841.80007589,4495,Northway Junction,P,17482,9429,38750,40942,24167,13496,49,20,17,17,17,17,27,11,7,6,3,5,0,9,19,12,10,12,4,4,2009,2013,{E9BBD5A8-04BF-4188-BB0D-C5C816F5822E}
-15801990.9612395,9095887.63704185,4496,Northway Village,P,9374,3651,15313,5945,23125,34888,70,40,57,39,29,24,31,29,14,14,23,13,5,6,16,14,10,11,3,4,2009,2013,{75CCDD7A-C559-4B30-B62B-5EC8E663CFF8}
-16809133.5953391,11139817.5718352,4497,Nuiqsut,P,25563,2890,94375,27930,82500,20914,405,100,27,17,15,11,265,75,7,5,13,8,0,9,127,43,8,9,1,2,2009,2013,{E24B0E44-1B59-4C79-8A8F-F7A2113EFF2F}
-17600207.5728864,9535893.19480848,4498,Nulato,P,13996,2738,34375,8208,41250,9359,276,50,97,38,76,33,170,32,41,20,25,11,0,9,81,24,35,16,14,7,2009,2013,{95F04BB3-8B3B-4FFF-841A-95C8338ED9C6}
-18351241.1290629,8986179.48097778,4499,Nunam Iqua,P,13696,2983,45625,14184,50417,6203,135,42,49,33,22,16,77,23,17,10,8,5,1,3,50,25,4,7,4,5,2009,2013,{9E739177-0E1D-4131-A1AD-63F6A6F5E677}
-18084675.6015324,8602260.85547479,4500,Nunapitchuk,P,11622,2348,41750,7166,42500,9865,420,69,182,52,127,44,208,36,53,23,23,15,0,9,189,41,74,26,19,12,2009,2013,{8D2790CB-3234-4141-9014-F2DED1D38D0C}
-17063460.2332565,7803865.32814964,4501,Old Harbor,P,25593,13525,41000,26516,61000,12980,229,90,78,54,62,48,148,52,45,30,14,11,0,9,67,44,17,24,12,12,2009,2013,{126AE679-2933-4FD0-B985-FB1844FFBCA3}
-18008305.9955458,8562415.17398092,4502,Oscarville,P,10657,4807,39583,31894,34583,37631,83,50,56,47,37,41,39,27,21,23,10,10,3,4,34,21,13,15,3,4,2009,2013,{EADA3236-1E4C-4F64-8A35-0630C3D630AE}
-16976666.0145915,7951214.90047514,4503,Ouzinkie,P,20956,7553,37857,12628,55625,29600,300,82,108,52,89,48,185,54,44,28,30,15,0,9,85,41,45,34,18,14,2009,2013,{758654AC-720A-4314-AC3E-4F1FC39187C4}
-16599712.8974775,8764843.81359529,4504,Palmer,P,25352,1449,59966,4542,74301,6023,6016,95,959,184,663,160,3821,145,408,144,490,81,31,17,1705,124,224,60,103,28,2009,2013,{EDA8ED1A-C25C-4FF0-8681-021AAF1072C9}
-16196540.7094912,9108212.20575538,4505,Paxson,P,33238,7192,,,,,32,36,0,9,0,9,13,21,0,9,15,21,0,9,4,7,0,9,0,9,2009,2013,{6A728042-64AA-46F0-A81D-FDE32F20CFCB}
