X,Y,CommunityName,HFRetailGal,EntityName,ReportingPeriod,ReportingYear,AsOfDate,OBJECTID,ReportingSeason,ReportingDate
439627.705608474,1376652.70899664,Glennallen,3.12,Crowley Fuel,Jul,2018,,201,Summer,2018/07/15 08:00:00+00
-431919.643857906,1649447.6365716,Golovin,3.7,Golovin Public Utilities,Jul,2018,,202,Summer,2018/07/15 08:00:00+00
-431808.216810717,1038370.39728577,Goodnews Bay,4,Mumtram Pikkai Village Corporation,Jul,2018,,203,Summer,2018/07/15 08:00:00+00
-307074.484708072,1451345.5736835,Grayling,5.1,HYL Grayling Fuel Company,Jul,2018,,204,Summer,2018/07/15 08:00:00+00
1050532.36181576,1080255.03184299,Gustavus,4.3878,Gustavus Dray ,Jul,2018,,205,Summer,2018/07/15 08:00:00+00
244851.204268498,1554216.24330167,Healy,3,Fisher Fuel,Jul,2018,,206,Summer,2018/07/15 08:00:00+00
-299104.583730028,1371169.35640814,Holy Cross,6.05,Holy Cross Oil Company,Jul,2018,,207,Summer,2018/07/15 08:00:00+00
138629.431092521,1075412.72159425,Homer,3.225,Home Run Oil,Jul,2018,,208,Summer,2018/07/15 08:00:00+00
1076331.88668661,1052302.38252826,Hoonah,4.1535,Hoonah Trading,Jul,2018,,209,Summer,2018/07/15 08:00:00+00
-637703.69598663,1341749.41966851,Hooper Bay,5.31,Crowley Marine,Jul,2018,,210,Summer,2018/07/15 08:00:00+00
-11727.409237893,1787572.07370767,Hughes,9,City of Hughes,Jul,2018,,211,Summer,2018/07/15 08:00:00+00
-110126.419518891,1751240.80768989,Huslia,5.7,Huslia Gas and Oil,Jul,2018,,212,Summer,2018/07/15 08:00:00+00
1128714.87957736,1089944.96465042,Juneau,3.339,Delta Western,Jul,2018,,213,Summer,2018/07/15 08:00:00+00
1198537.96643152,956568.247197351,Kake,4.326,Kake Tribal Fuel,Jul,2018,,214,Summer,2018/07/15 08:00:00+00
399600.549366245,2270028.55604022,Kaktovik,2.5,Kaktovik Inupiat Corporation,Jul,2018,,215,Summer,2018/07/15 08:00:00+00
-228052.174361995,1604048.17941984,Kaltag,4.25,Kaltag Cooperative,Jul,2018,,216,Summer,2018/07/15 08:00:00+00
-281947.629636162,1904401.94665282,Kiana,5.665,City of Kiana,Jul,2018,,217,Summer,2018/07/15 08:00:00+00
-529656.810844552,593924.882474006,King Cove,3.6676,Peter Pan Seafood,Jul,2018,,218,Summer,2018/07/15 08:00:00+00
95027.5224326542,866747.9369809,Kodiak,3.5631,Petro Marine,Jul,2018,,219,Summer,2018/07/15 08:00:00+00
-42350.9527616402,1049908.85482454,Kokhanok,,Kokhanok Tribal Council,Jul,2018,,220,Summer,2018/07/15 08:00:00+00
-480768.456775202,1486120.89410419,Kotlik,5.768,Kotlik Yupik Enterprises,Jul,2018,,221,Summer,2018/07/15 08:00:00+00
-377013.715648148,1906544.48611949,Kotzebue,6.22,Crowley Fuel,Jul,2018,,222,Summer,2018/07/15 08:00:00+00
-338182.669797935,1681583.81082618,Koyuk,4.8042,Koyuk Native Corporation,Jul,2018,,223,Summer,2018/07/15 08:00:00+00
-509341.421585239,1133719.63178881,Kwigillingok,4.5,KWIK Marina Inc.,Jul,2018,,224,Summer,2018/07/15 08:00:00+00
1110.1843822052,837018.823366526,Larsen Bay,4.0067,City of Larsen Bay,Jul,2018,,225,Summer,2018/07/15 08:00:00+00
-422939.120937902,1348502.57937497,Marshall,5.81,Maserculiq Inc.,Jul,2018,,226,Summer,2018/07/15 08:00:00+00
-80396.1108252345,1443158.11815246,McGrath,8.68,Crowley Fuel,Jul,2018,,227,Summer,2018/07/15 08:00:00+00
218083.07061332,1695656.59737064,Minto,3.6565,North Fork Store,Jul,2018,,228,Summer,2018/07/15 08:00:00+00
-504640.533465355,1383006.48491385,Mountain Village,6.65,Azachorak Fuel,Jul,2018,,229,Summer,2018/07/15 08:00:00+00
-447900.339245922,689960.464606835,Nelson Lagoon,4.99,Nelson Lagoon Enterprises,Jul,2018,,230,Summer,2018/07/15 08:00:00+00
234989.287041507,1630972.24399515,Nenana,3.614,Nenana Heating,Jul,2018,,231,Summer,2018/07/15 08:00:00+00
-187051.232425995,1055625.0881875,New Stuyahok,6,New Stuyahok Village Corporation,Jul,2018,,232,Summer,2018/07/15 08:00:00+00
-47715.5850566393,1109006.41072581,Nondalton,5.5826,City of Nondalton,Jul,2018,,233,Summer,2018/07/15 08:00:00+00
-310203.95042872,1891560.16964191,Noorvik,5.6368,Morris Trading Post,Jul,2018,,234,Summer,2018/07/15 08:00:00+00
115434.355028723,2251263.44261842,Nuiqsut,2.3,North Slope Borough,Jul,2018,,235,Summer,2018/07/15 08:00:00+00
-195453.203694237,1646254.07648895,Nulato,4.8,City of Nulato,Jul,2018,,236,Summer,2018/07/15 08:00:00+00
-456125.054896778,1241722.08129476,Nunapitchuk,5.51,Nunapitchuk Ltd.,Jul,2018,,237,Summer,2018/07/15 08:00:00+00
43179.509619964,801115.998141873,Old Harbor,5.01,City of Old Harbor,Jul,2018,,238,Summer,2018/07/15 08:00:00+00
88385.3853077032,881147.13012034,Ouzinkie,3.62663,Ouzinkie Native Corporation,Jul,2018,,239,Summer,2018/07/15 08:00:00+00
1036362.75188977,1023817.93801456,Pelican,4.1704,Pelican Fuel,Jul,2018,,240,Summer,2018/07/15 08:00:00+00
1261271.08419403,957469.206997323,Petersburg,3.604,Petro Marine,Jul,2018,,241,Summer,2018/07/15 08:00:00+00
-463440.278725839,1359992.70645285,Pilot Station,6.2712,Pilot Station Native Corporation,Jul,2018,,242,Summer,2018/07/15 08:00:00+00
1238268.67859453,896185.506006416,Point Baker,4.67,Point Baker Trading Post,Jul,2018,,243,Summer,2018/07/15 08:00:00+00
-526202.60112902,2093518.87211088,Point Hope,1.74,Tigara Corporation,Jul,2018,,244,Summer,2018/07/15 08:00:00+00
66076.0433834472,874380.056336525,Port Lions,4.3,Kizhuyak Oil Sales,Jul,2018,,245,Summer,2018/07/15 08:00:00+00
-441451.852918794,1110782.82189395,Quinhagak,4.9955,Qanirtuuq Corporation,Jul,2018,,246,Summer,2018/07/15 08:00:00+00
-70886.7990080763,1642768.92037799,Ruby,5.5,Dineega Fuel Company,Jul,2018,,247,Summer,2018/07/15 08:00:00+00
-384325.307776448,1333013.66724658,Russian Mission,4.8048,Russian Mission Corporation,Jul,2018,,248,Summer,2018/07/15 08:00:00+00
-944349.868773236,843619.420781122,Saint George,7.1495,Delta Fuel Company,Jul,2018,,249,Summer,2018/07/15 08:00:00+00
-398870.645006686,1525392.61226927,Saint Michael,6.1152,Saint Michael Fuel Company,Jul,2018,,250,Summer,2018/07/15 08:00:00+00
-411466.861134354,612219.93928279,Sand Point,3.17,Trident Seafoods,Jul,2018,,251,Summer,2018/07/15 08:00:00+00
-805515.136213651,1625678.78277187,Savoonga,4.5835,ANICA (Savoonga Native Store),Jul,2018,,252,Summer,2018/07/15 08:00:00+00
-604790.129936927,1371265.24459968,Scammon Bay,6.3494,Askinuk Corporation,Jul,2018,,253,Summer,2018/07/15 08:00:00+00
128947.580591873,1051951.17416714,Seldovia,5.2675,Seldovia Fuel and Lube,Jul,2018,,254,Summer,2018/07/15 08:00:00+00
-541048.640165177,1860130.42371255,Shishmaref,4.4187,Shishmaref Native Store,Jul,2018,,255,Summer,2018/07/15 08:00:00+00
-167084.821254186,1306713.95158893,Sleetmute,5.91,Henry Hill Store,Jul,2018,,256,Summer,2018/07/15 08:00:00+00
-410655.966695141,1531965.84908907,Stebbins,4.55,Tapraq Fuel Company,Jul,2018,,257,Summer,2018/07/15 08:00:00+00
90121.6496562936,1691441.77576932,Tanana,4.335,Tanacon Fuel,Jul,2018,,258,Summer,2018/07/15 08:00:00+00
-574543.17179758,1754008.50735403,Teller,5.3148,Teller Native Fuel Business,Jul,2018,,259,Summer,2018/07/15 08:00:00+00
1326319.36788725,846815.094827237,Thorne Bay,3.6358,Petro Marine,Jul,2018,,260,Summer,2018/07/15 08:00:00+00
-364120.520402744,1024741.77608156,Togiak,5.59,Togiak Natives Limited,Jul,2018,,261,Summer,2018/07/15 08:00:00+00
-604707.768126036,1222202.94569942,Toksook Bay,5.61,Nunakauiak Yupik Corporation,Jul,2018,,262,Summer,2018/07/15 08:00:00+00
-475945.642041781,1181762.44420864,Tuntutuliak,4.75,Qinarmiut Corporation,Jul,2018,,263,Summer,2018/07/15 08:00:00+00
-332652.664299918,1562728.30203533,Unalakleet,4.137,Unalakleet Native Corporation,Jul,2018,,264,Summer,2018/07/15 08:00:00+00
-821101.945279297,506511.382085757,Unalaska,3.3166,Delta Western,Jul,2018,,265,Summer,2018/07/15 08:00:00+00
-334222.042316608,1300232.52489235,Upper Kalskag,5.7,City of Upper Kalskag,Jul,2018,,266,Summer,2018/07/15 08:00:00+00
-101341.337283207,2367854.79997794,Utqiagvik,,Eskimos Inc.,Jul,2018,,267,Summer,2018/07/15 08:00:00+00
409518.872278663,1262298.70131742,Valdez,3.38,North Pacific,Jul,2018,,268,Summer,2018/07/15 08:00:00+00
-227607.668616794,2305095.9767901,Wainwright,,Olgoonik Corporation,Jul,2018,,269,Summer,2018/07/15 08:00:00+00
-645492.756304416,1807658.53281773,Wales,6.4375,Wales Native Store,Jul,2018,,270,Summer,2018/07/15 08:00:00+00
-447479.312091524,1667267.50587921,White Mountain,4.4238,White Mountain Native Store,Jul,2018,,271,Summer,2018/07/15 08:00:00+00
1306628.34428561,932518.315928681,Wrangell,3.929,Wrangell Oil,Jul,2018,,272,Summer,2018/07/15 08:00:00+00
-390087.745779022,1235043.28228904,Akiak,4.72,Kokarmiut Corporation,Jan,2017,,273,Winter,2017/01/15 09:00:00+00
-766479.910475392,525927.743350198,Akutan,2.6,City of Akutan,Jan,2017,,274,Winter,2017/01/15 09:00:00+00
57879.5116973947,1844678.29560101,Alatna,7,Alatna Traditional Council,Jan,2017,,275,Winter,2017/01/15 09:00:00+00
94894.1751459759,2021732.21131396,Anaktuvuk Pass,1.55,Nunamiut Corporation,Jan,2017,,276,Winter,2017/01/15 09:00:00+00
231980.126647679,1606209.55215741,Anderson,2.94,Nenana Heating,Jan,2017,,277,Winter,2017/01/15 09:00:00+00
1144736.49530355,1001399.30409643,Angoon,3.5,Angoon Oil and Gas,Jan,2017,,278,Winter,2017/01/15 09:00:00+00
-316464.020166387,1423712.40568258,Anvik,5.35,Deloyges Inc.,Jan,2017,,279,Winter,2017/01/15 09:00:00+00
354055.304168875,2041227.33626006,Arctic Village,12,Arctic Village Traditional Council,Jan,2017,,280,Winter,2017/01/15 09:00:00+00
-1366062.6920054,452266.93070329,Atka,6.85,Atka Native Store,Jan,2017,,281,Winter,2017/01/15 09:00:00+00
-446969.846134871,1236061.98697927,Atmautluak,5.62,Atmautluak Limited,Jan,2017,,282,Winter,2017/01/15 09:00:00+00
-130178.283503762,2281005.01007065,Atqasuk,1.4,North Slope Borough,Jan,2017,,283,Winter,2017/01/15 09:00:00+00
-420708.278583235,1225426.14136511,Bethel,4.78,Crowley Fuel,Jan,2017,,284,Winter,2017/01/15 09:00:00+00
-578884.171153793,1762943.25312878,Brevig Mission,3.75,Brevig Mission Native Store,Jan,2017,,285,Winter,2017/01/15 09:00:00+00
331739.412198896,1134592.127647,Chenega,6.9,Chenega IRA Council,Jan,2017,,286,Winter,2017/01/15 09:00:00+00
-272640.696692714,708170.914671806,Chignik,3.31,City of Chignik,Jan,2017,,287,Winter,2017/01/15 09:00:00+00
505210.692464188,1318323.26146793,Chitina,2.3,Chitina Services,Jan,2017,,288,Winter,2017/01/15 09:00:00+00
453138.587430948,1797102.49217214,Circle,2.46,Steese,Jan,2017,,289,Winter,2017/01/15 09:00:00+00
-261536.801805181,990939.243875891,Clark's Point,,City of Clark's Point,Jan,2017,,290,Winter,2017/01/15 09:00:00+00
449342.259478468,1201051.13508385,Cordova,2.94,Hovers Mover,Jan,2017,,291,Winter,2017/01/15 09:00:00+00
1296030.65760968,812250.477347349,Craig,2.86,Petro Marine,Jan,2017,,292,Winter,2017/01/15 09:00:00+00
-394885.190734183,1816964.93492238,Deering,4.38,Deering IRA,Jan,2017,,293,Winter,2017/01/15 09:00:00+00
402016.95373835,1589787.53174982,Delta Junction,2.55,Delta Fuel Company,Jan,2017,,294,Winter,2017/01/15 09:00:00+00
-255124.356889429,1013454.33727143,Dillingham,2.56,Delta Western,Jan,2017,,295,Winter,2017/01/15 09:00:00+00
604270.153138677,1705897.93684688,Eagle,3.5,Telegraph Hill Services,Jan,2017,,296,Winter,2017/01/15 09:00:00+00
-533862.500488994,1465251.0985118,Emmonak,5.2,Emmonak Corp. Tank Farm,Jan,2017,,297,Winter,2017/01/15 09:00:00+00
297451.122482249,1667250.52584127,Fairbanks,2.5,Alaska Petroleum,Jan,2017,,298,Winter,2017/01/15 09:00:00+00
-136929.048131091,1645322.79517116,Galena,5.95,Crowley Marine,Jan,2017,,299,Winter,2017/01/15 09:00:00+00
-861997.814284141,1650244.02734943,Gambell,4.65,ANICA (Gambell Native Store),Jan,2017,,300,Winter,2017/01/15 09:00:00+00
439627.705608474,1376652.70899664,Glennallen,2.4,Service Oil and Gas,Jan,2017,,301,Winter,2017/01/15 09:00:00+00
-431919.643857906,1649447.6365716,Golovin,4,Golovin Public Utilities,Jan,2017,,302,Winter,2017/01/15 09:00:00+00
-431808.216810717,1038370.39728577,Goodnews Bay,4.12,Mumtram Pikkai Village Corporation,Jan,2017,,303,Winter,2017/01/15 09:00:00+00
-307074.484708072,1451345.5736835,Grayling,5.6,HYL Grayling Fuel Company,Jan,2017,,304,Winter,2017/01/15 09:00:00+00
1050532.36181576,1080255.03184299,Gustavus,3.54,Gustavus Dray ,Jan,2017,,305,Winter,2017/01/15 09:00:00+00
244851.204268498,1554216.24330167,Healy,2.4,Fisher Fuel,Jan,2017,,306,Winter,2017/01/15 09:00:00+00
-299104.583730028,1371169.35640814,Holy Cross,5.55,Holy Cross Oil Company,Jan,2017,,307,Winter,2017/01/15 09:00:00+00
138629.431092521,1075412.72159425,Homer,2.58,Home Run Oil,Jan,2017,,308,Winter,2017/01/15 09:00:00+00
1076331.88668661,1052302.38252826,Hoonah,3.12,Hoonah Trading ,Jan,2017,,309,Winter,2017/01/15 09:00:00+00
-637703.69598663,1341749.41966851,Hooper Bay,5.2,Crowley Marine,Jan,2017,,310,Winter,2017/01/15 09:00:00+00
-11727.409237893,1787572.07370767,Hughes,9.5,City of Hughes,Jan,2017,,311,Winter,2017/01/15 09:00:00+00
-110126.419518891,1751240.80768989,Huslia,5.7,Huslia Gas and Oil,Jan,2017,,312,Winter,2017/01/15 09:00:00+00
1128714.87957736,1089944.96465042,Juneau,2.88,Delta Western,Jan,2017,,313,Winter,2017/01/15 09:00:00+00
1198537.96643152,956568.247197351,Kake,3.66,Kake Tribal Fuel,Jan,2017,,314,Winter,2017/01/15 09:00:00+00
399600.549366245,2270028.55604022,Kaktovik,2.5,Kaktovik Inupiat Corporation,Jan,2017,,315,Winter,2017/01/15 09:00:00+00
-228052.174361995,1604048.17941984,Kaltag,4.25,Kaltag Cooperative,Jan,2017,,316,Winter,2017/01/15 09:00:00+00
-281947.629636162,1904401.94665282,Kiana,5.67,City of Kiana,Jan,2017,,317,Winter,2017/01/15 09:00:00+00
-529656.810844552,593924.882474006,King Cove,3.07,Peter Pan Seafood,Jan,2017,,318,Winter,2017/01/15 09:00:00+00
95027.5224326542,866747.9369809,Kodiak,2.85,Petro Marine,Jan,2017,,319,Winter,2017/01/15 09:00:00+00
-42350.9527616402,1049908.85482454,Kokhanok,6.1,Kokhanok Tribal Council,Jan,2017,,320,Winter,2017/01/15 09:00:00+00
-480768.456775202,1486120.89410419,Kotlik,4.53,Kotlik Yupik Enterprises,Jan,2017,,321,Winter,2017/01/15 09:00:00+00
-377013.715648148,1906544.48611949,Kotzebue,5.34,Crowley Fuel,Jan,2017,,322,Winter,2017/01/15 09:00:00+00
-338182.669797935,1681583.81082618,Koyuk,4.71,Koyuk Native Corporation,Jan,2017,,323,Winter,2017/01/15 09:00:00+00
-509341.421585239,1133719.63178881,Kwigillingok,3.95,KWIK Marina Inc.,Jan,2017,,324,Winter,2017/01/15 09:00:00+00
1110.1843822052,837018.823366526,Larsen Bay,5.11,City of Larsen Bay,Jan,2017,,325,Winter,2017/01/15 09:00:00+00
-422939.120937902,1348502.57937497,Marshall,4.94,Maserculiq Inc.,Jan,2017,,326,Winter,2017/01/15 09:00:00+00
-80396.1108252345,1443158.11815246,McGrath,5.99,Crowley Fuel,Jan,2017,,327,Winter,2017/01/15 09:00:00+00
218083.07061332,1695656.59737064,Minto,3.25,North Fork Store,Jan,2017,,328,Winter,2017/01/15 09:00:00+00
-504640.533465355,1383006.48491385,Mountain Village,6.53,Azachorak Fuel,Jan,2017,,329,Winter,2017/01/15 09:00:00+00
-447900.339245922,689960.464606835,Nelson Lagoon,4.52,Nelson Lagoon Enterprises,Jan,2017,,330,Winter,2017/01/15 09:00:00+00
234989.287041507,1630972.24399515,Nenana,2.94,Nenana Heating,Jan,2017,,331,Winter,2017/01/15 09:00:00+00
-187051.232425995,1055625.0881875,New Stuyahok,6.05,New Stuyahok Village Corporation,Jan,2017,,332,Winter,2017/01/15 09:00:00+00
-47715.5850566393,1109006.41072581,Nondalton,4.43,City of Nondalton,Jan,2017,,333,Winter,2017/01/15 09:00:00+00
-310203.95042872,1891560.16964191,Noorvik,5.64,Morris Trading Post,Jan,2017,,334,Winter,2017/01/15 09:00:00+00
115434.355028723,2251263.44261842,Nuiqsut,,North Slope Borough,Jan,2017,,335,Winter,2017/01/15 09:00:00+00
-195453.203694237,1646254.07648895,Nulato,4.35,City of Nulato,Jan,2017,,336,Winter,2017/01/15 09:00:00+00
-456125.054896778,1241722.08129476,Nunapitchuk,5.15,Nunapitchuk Ltd.,Jan,2017,,337,Winter,2017/01/15 09:00:00+00
43179.509619964,801115.998141873,Old Harbor,4.1,City of Old Harbor,Jan,2017,,338,Winter,2017/01/15 09:00:00+00
88385.3853077032,881147.13012034,Ouzinkie,2.83,Ouzinkie Native Corporation,Jan,2017,,339,Winter,2017/01/15 09:00:00+00
1036362.75188977,1023817.93801456,Pelican,3.21,Pelican Fuel,Jan,2017,,340,Winter,2017/01/15 09:00:00+00
1261271.08419403,957469.206997323,Petersburg,2.79,Petro Marine,Jan,2017,,341,Winter,2017/01/15 09:00:00+00
-463440.278725839,1359992.70645285,Pilot Station,7.32,Pilot Station Native Corporation,Jan,2017,,342,Winter,2017/01/15 09:00:00+00
1238268.67859453,896185.506006416,Point Baker,4.6,Point Baker Trading Post,Jan,2017,,343,Winter,2017/01/15 09:00:00+00
-526202.60112902,2093518.87211088,Point Hope,1.74,Tigara Corporation,Jan,2017,,344,Winter,2017/01/15 09:00:00+00
66076.0433834472,874380.056336525,Port Lions,3.45,Kizhuyak Oil Sales,Jan,2017,,345,Winter,2017/01/15 09:00:00+00
-441451.852918794,1110782.82189395,Quinhagak,5,Qanirtuuq Corporation,Jan,2017,,346,Winter,2017/01/15 09:00:00+00
-70886.7990080763,1642768.92037799,Ruby,3.45,Dineega Fuel Company,Jan,2017,,347,Winter,2017/01/15 09:00:00+00
-384325.307776448,1333013.66724658,Russian Mission,4.62,Russian Mission Corporation,Jan,2017,,348,Winter,2017/01/15 09:00:00+00
-944349.868773236,843619.420781122,Saint George,,Delta Fuel Company,Jan,2017,,349,Winter,2017/01/15 09:00:00+00
-398870.645006686,1525392.61226927,Saint Michael,5.88,Saint Michael Fuel Company,Jan,2017,,350,Winter,2017/01/15 09:00:00+00
-411466.861134354,612219.93928279,Sand Point,4.32,TDX Svcs,Jan,2017,,351,Winter,2017/01/15 09:00:00+00
-805515.136213651,1625678.78277187,Savoonga,4.5,ANICA (Savoonga Native Store),Jan,2017,,352,Winter,2017/01/15 09:00:00+00
-604790.129936927,1371265.24459968,Scammon Bay,5.46,Askinuk Corporation,Jan,2017,,353,Winter,2017/01/15 09:00:00+00
128947.580591873,1051951.17416714,Seldovia,3.64,Seldovia Fuel and Lube,Jan,2017,,354,Winter,2017/01/15 09:00:00+00
-541048.640165177,1860130.42371255,Shishmaref,4,Shishmaref Native Store,Jan,2017,,355,Winter,2017/01/15 09:00:00+00
-167084.821254186,1306713.95158893,Sleetmute,5.4,Henry Hill Store,Jan,2017,,356,Winter,2017/01/15 09:00:00+00
-410655.966695141,1531965.84908907,Stebbins,5.52,Tapraq Fuel Company,Jan,2017,,357,Winter,2017/01/15 09:00:00+00
90121.6496562936,1691441.77576932,Tanana,4.25,Tanacon Fuel,Jan,2017,,358,Winter,2017/01/15 09:00:00+00
-574543.17179758,1754008.50735403,Teller,5.96,Teller Native Fuel Business,Jan,2017,,359,Winter,2017/01/15 09:00:00+00
1326319.36788725,846815.094827237,Thorne Bay,2.83,Petro Marine,Jan,2017,,360,Winter,2017/01/15 09:00:00+00
-364120.520402744,1024741.77608156,Togiak,4.46,Togiak Natives Limited,Jan,2017,,361,Winter,2017/01/15 09:00:00+00
-604707.768126036,1222202.94569942,Toksook Bay,4.85,Nunakauiak Yupik Corporation,Jan,2017,,362,Winter,2017/01/15 09:00:00+00
-475945.642041781,1181762.44420864,Tuntutuliak,4.88,Qinarmiut Corporation,Jan,2017,,363,Winter,2017/01/15 09:00:00+00
-332652.664299918,1562728.30203533,Unalakleet,3.94,Unalakleet Native Corporation,Jan,2017,,364,Winter,2017/01/15 09:00:00+00
-821101.945279297,506511.382085757,Unalaska,3.9,Delta Western,Jan,2017,,365,Winter,2017/01/15 09:00:00+00
-334222.042316608,1300232.52489235,Upper Kalskag,6,City of Upper Kalskag,Jan,2017,,366,Winter,2017/01/15 09:00:00+00
-101341.337283207,2367854.79997794,Utqiagvik,,Eskimos Inc.,Jan,2017,,367,Winter,2017/01/15 09:00:00+00
409518.872278663,1262298.70131742,Valdez,2.6,North Pacific,Jan,2017,,368,Winter,2017/01/15 09:00:00+00
-227607.668616794,2305095.9767901,Wainwright,1.5,Olgoonik Corporation,Jan,2017,,369,Winter,2017/01/15 09:00:00+00
-645492.756304416,1807658.53281773,Wales,7.21,Wales Native Store,Jan,2017,,370,Winter,2017/01/15 09:00:00+00
-447479.312091524,1667267.50587921,White Mountain,3.5,White Mountain Native Store,Jan,2017,,371,Winter,2017/01/15 09:00:00+00
1306628.34428561,932518.315928681,Wrangell,3,Wrangell Oil,Jan,2017,,372,Winter,2017/01/15 09:00:00+00
-390087.745779022,1235043.28228904,Akiak,4.72,Kokarmiut Corporation,Jul,2017,,373,Summer,2017/07/15 08:00:00+00
-766479.910475392,525927.743350198,Akutan,2.45,City of Akutan,Jul,2017,,374,Summer,2017/07/15 08:00:00+00
57879.5116973947,1844678.29560101,Alatna,7,Alatna Traditional Council,Jul,2017,,375,Summer,2017/07/15 08:00:00+00
94894.1751459759,2021732.21131396,Anaktuvuk Pass,1.55,North Slope Borough,Jul,2017,,376,Summer,2017/07/15 08:00:00+00
231980.126647679,1606209.55215741,Anderson,2.84,Nenana Heating,Jul,2017,,377,Summer,2017/07/15 08:00:00+00
1144736.49530355,1001399.30409643,Angoon,3.53,Angoon Oil and Gas,Jul,2017,,378,Summer,2017/07/15 08:00:00+00
-316464.020166387,1423712.40568258,Anvik,5.35,Deloyges Inc.,Jul,2017,,379,Summer,2017/07/15 08:00:00+00
354055.304168875,2041227.33626006,Arctic Village,10,Arctic Village Traditional Council,Jul,2017,,380,Summer,2017/07/15 08:00:00+00
-1366062.6920054,452266.93070329,Atka,6.85,Atka Native Store,Jul,2017,,381,Summer,2017/07/15 08:00:00+00
-446969.846134871,1236061.98697927,Atmautluak,5.62,Atmautluak Limited,Jul,2017,,382,Summer,2017/07/15 08:00:00+00
-130178.283503762,2281005.01007065,Atqasuk,1.4,North Slope Borough,Jul,2017,,383,Summer,2017/07/15 08:00:00+00
-420708.278583235,1225426.14136511,Bethel,4.41,Crowley Fuel,Jul,2017,,384,Summer,2017/07/15 08:00:00+00
-578884.171153793,1762943.25312878,Brevig Mission,3,Brevig Mission Native Store,Jul,2017,,385,Summer,2017/07/15 08:00:00+00
331739.412198896,1134592.127647,Chenega,5.9,Chenega IRA Council,Jul,2017,,386,Summer,2017/07/15 08:00:00+00
-272640.696692714,708170.914671806,Chignik,3.31,City of Chignik,Jul,2017,,387,Summer,2017/07/15 08:00:00+00
505210.692464188,1318323.26146793,Chitina,2.47,Chitina Services,Jul,2017,,388,Summer,2017/07/15 08:00:00+00
453138.587430948,1797102.49217214,Circle,2.6,Steve's,Jul,2017,,389,Summer,2017/07/15 08:00:00+00
-261536.801805181,990939.243875891,Clark's Point,3.07,City of Clark's Point,Jul,2017,,390,Summer,2017/07/15 08:00:00+00
449342.259478468,1201051.13508385,Cordova,3.19,Shoreside Petroleum,Jul,2017,,391,Summer,2017/07/15 08:00:00+00
1296030.65760968,812250.477347349,Craig,2.86,Petro Marine,Jul,2017,,392,Summer,2017/07/15 08:00:00+00
-394885.190734183,1816964.93492238,Deering,4.38,Deering IRA,Jul,2017,,393,Summer,2017/07/15 08:00:00+00
402016.95373835,1589787.53174982,Delta Junction,2.47,Delta Fuel Company,Jul,2017,,394,Summer,2017/07/15 08:00:00+00
-255124.356889429,1013454.33727143,Dillingham,2.93,Delta Western,Jul,2017,,395,Summer,2017/07/15 08:00:00+00
604270.153138677,1705897.93684688,Eagle,3.95,Telegraph Hill Services,Jul,2017,,396,Summer,2017/07/15 08:00:00+00
-533862.500488994,1465251.0985118,Emmonak,5.34,Emmonak Corp. Tank Farm,Jul,2017,,397,Summer,2017/07/15 08:00:00+00
297451.122482249,1667250.52584127,Fairbanks,2.21,Alaska Petroleum,Jul,2017,,398,Summer,2017/07/15 08:00:00+00
-136929.048131091,1645322.79517116,Galena,5.69,Crowley Marine,Jul,2017,,399,Summer,2017/07/15 08:00:00+00
-861997.814284141,1650244.02734943,Gambell,4.28,ANICA (Gambell Native Store),Jul,2017,,400,Summer,2017/07/15 08:00:00+00
439627.705608474,1376652.70899664,Glennallen,2.57,Service Oil and Gas,Jul,2017,,401,Summer,2017/07/15 08:00:00+00
