X,Y,OBJECTID,CommunityName,EntityName,LocalTaxableFullValue,StateTaxableOilandGasFullValue,TotalFVD,Population,PerCapitaFullValue,FVDYear,TaxableDatabaseLink,PeriodStartDate,PeriodEndDate,DataYear,AsOfDate
-151.07134684,60.4895404100001,356,Kenai Peninsula Borough,Kenai Peninsula Borough,5204892000,561688547,5766580547,50980,113114,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-151.53200662,59.64718757,357,Homer,City of Homer,587914700,,587914700,5332,110261,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-151.45273429,59.66696928,358,Kachemak,City of Kachemak,52198400,,52198400,475,109891,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-151.24880589,60.5590139000001,359,Kenai,City of Kenai,510022200,16541246,526563446,6809,77333,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-151.71857386,59.44059723,360,Seldovia,City of Seldovia,28389800,,28389800,426,66642,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-149.43922421,60.10312795,361,Seward,City of Seward,285383600,,285383600,2540,112355,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-151.06585198,60.4904472100001,362,Soldotna,City of Soldotna,461283900,,461283900,3767,122453,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-131.66732712,55.3491724900001,363,Ketchikan Gateway Borough,Ketchikan Gateway Borough,1178492700,,1178492700,13030,90444,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-131.64802329,55.3424333300001,364,Ketchikan,City of Ketchikan,686649000,,686649000,7691,89279,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-131.59761777,55.3189242300001,365,Saxman,City of Saxman,21351800,,21351800,391,54608,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-152.39772094,57.7931666200001,366,Kodiak Island Borough,Kodiak Island Borough,1095488400,,1095488400,13466,81352,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-154.17324554,56.9468146400001,367,Akhiok,City of Akhiok,746100,,746100,56,13323,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-152.39748118,57.7930013600001,368,Kodiak,City of Kodiak,590206900,,590206900,6199,95210,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-153.9814353,57.5370683300001,369,Larsen Bay,City of Larsen Bay,6811600,,6811600,96,70954,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-153.28367127,57.21341891,370,Old Harbor,City of Old Harbor,6051300,,6051300,196,30873,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-152.50398554,57.9232638,371,Ouzinkie,City of Ouzinkie,4289100,,4289100,187,22936,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-152.88344189,57.86662239,372,Port Lions,City of Port Lions,9614600,,9614600,238,40397,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-156.66764668,58.6813712700001,373,Lake and Peninsula Borough,Lake and Peninsula Borough,53513000,,53513000,1603,33383,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-158.41415576,56.3012632000001,374,Chignik,City of Chignik,12609595,,12609595,92,137060,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-157.37575053,58.2090702300001,375,Egegik,City of Egegik,5026000,,5026000,76,66131,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-154.89480018,59.72097095,376,Newhalen,City of Newhalen,3323200,,3323200,183,18159,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-154.8575714,59.9678738700001,377,Nondalton,City of Nondalton,3576600,,3576600,206,17362,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-157.57733276,57.5642993500001,378,Pilot Point,City of Pilot Point,1728400,,1728400,75,23045,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-158.61901559,56.93007699,379,Port Heiden,City of Port Heiden,2709700,,2709700,90,30107,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-149.10836892,61.5997112700001,380,Matanuska-Susitna Borough,Matanuska Susitna Borough,6045597300,3811456,6049408756,70148,86237,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-149.80142669,61.6312394,381,Houston,City of Houston,84755500,,84755500,1368,61955,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-149.11775808,61.5997057600001,382,Palmer,City of Palmer,444500500,,444500500,5197,85530,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-149.44420328,61.58209845,383,Wasilla,City of Wasilla,787641100,,787641100,6109,128931,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-156.78243874,71.29234396,384,North Slope Borough,North Slope Borough,226735100,10132394975,10359130075,7104,1458210,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-151.73586607,68.1418507700001,385,Anaktuvuk Pass,City of Anaktuvuk Pass,3772000,,3772000,300,12573,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-157.4235473,70.48213652,386,Atqasuk,City of Atqasuk,3804100,,3804100,218,17450,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-156.76100969,71.2893977300001,387,Utqiagvik,City of Utqiagvik,135961000,,135961000,4351,31248,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-143.6128541,70.1266124700001,388,Kaktovik,City of Kaktovik,4627800,,4627800,284,16295,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-150.99901621,70.21731414,389,Nuiqsut,City of Nuiqsut,5701000,,5701000,430,13258,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-166.73427192,68.34808223,390,Point Hope,City of Point Hope,3303200,,3303200,726,4549,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-160.03223052,70.63853949,391,Wainwright,City of Wainwright,7791300,,7791300,531,14672,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-162.60007774,66.8951658300001,392,Northwest Arctic Borough,Northwest Arctic Borough,382139300,,382139300,7306,52304,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-157.85652784,67.0864707800001,393,Ambler,City of Ambler,3538400,,3538400,274,12913,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-161.12902024,65.9776538400001,394,Buckland,City of Buckland,3208200,,3208200,437,7341,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-162.72884219,66.07667336,395,Deering,City of Deering,1905000,,1905000,145,13137,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-160.43731917,66.9742028200001,396,Kiana,City of Kiana,5157000,,5157000,394,13088,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-164.5399655,67.7273868300001,397,Kivalina,City of Kivalina,3456400,,3456400,388,8908,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-156.88237275,66.9077009200001,398,Kobuk,City of Kobuk,1124900,,1124900,128,8788,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-162.59298933,66.8966754200001,399,Kotzebue,City of Kotzebue,82248800,,82248800,3130,26277,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-161.04682576,66.83334504,400,Noorvik,City of Noorvik,6586700,,6586700,609,10815,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-160.01011021,66.60439151,401,Selawik,City of Selawik,8089300,,8089300,829,9757,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-157.13819049,66.8880443,402,Shungnak,City of Shungnak,3022600,,3022600,264,11449,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-132.95776302,56.8109592000001,403,Petersburg,City of Petersburg,302023100,,302023100,3123,96709,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-135.33862304,57.0490212600001,404,City and Borough of Sitka,City and Borough of Sitka,804947500,,804947500,8805,91419,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-135.31169114,59.45573152,405,Municipality of Skagway,City of Skagway,258322400,,258322400,870,296922,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-132.3836088,56.470404,406,Wrangell,City of Wrangell,148401600,,148401600,2023,73357,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-139.75003244,59.5587609,407,City and Borough of Yakutat,City and Borough of Yakutat,52065800,,52065800,680,76567,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-161.77177087,60.7911992000001,408,Bethel,City of Bethel,187251400,,187251400,5888,31802,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-145.76017488,60.54406292,409,Cordova,City of Cordova,174362300,2815370,177177670,2298,77100,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-133.15108263,55.4760442100001,410,Craig,City of Craig,98870400,,98870400,1127,87728,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-145.73666819,64.04716726,411,Delta Junction,City of Delta Junction,47268300,,47268300,984,48036,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-158.46307877,59.0393744300001,412,Dillingham,City of Dillingham,142547300,,142547300,2422,58855,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-141.2075972,64.7889396800001,413,Eagle,City of Eagle,11305600,,11305600,115,98309,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-164.52984686,62.7769473800001,414,Emmonak,City of Emmonak,6530500,,6530500,762,8570,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-156.87712316,64.7426528600001,415,Galena,City of Galena,18588300,,18588300,717,25925,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-135.44570828,58.10953807,416,Hoonah,City of Hoonah,36094900,,36094900,841,42919,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-166.09643323,61.5308796900001,417,Hooper Bay,City of Hooper Bay,7599200,,7599200,1124,6760,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-132.8235136,55.2059259000001,418,Hydaburg,City of Hydaburg,8181400,,8181400,349,23442,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-133.9447988,56.9744498800001,419,Kake,City of Kake,19302600,,19302600,663,29114,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-133.09603454,55.55450419,420,Klawock,City of Klawock,30783700,,30783700,848,36301,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-163.72627562,62.08954141,421,Mountain Village,City of Mountain Village,3843600,,3843600,769,4998,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-149.09074136,64.56270921,422,Nenana,City of Nenana,21910200,,21910200,394,55609,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-165.40855986,64.49808969,423,Nome,City of Nome,221284500,,221284500,3473,63715,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-136.22974756,57.9606687,424,Pelican,City of Pelican,13638100,,13638100,118,115577,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-163.17516104,62.0514716000001,425,Saint Mary's,City of Saint Mary's,4893700,,4893700,539,9079,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-170.28228831,57.1203994800001,426,Saint Paul,City of Saint Paul,55194100,,55194100,494,111728,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-152.0777034,65.17118315,427,Tanana,City of Tanana,5673100,,5673100,304,18661,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-160.37879111,59.0605115000001,428,Togiak,City of Togiak,13983200,,13983200,805,17370,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-160.79196516,63.87663037,429,Unalakleet,City of Unalakleet,18850600,,18850600,728,25893,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-166.53768178,53.8730924600001,430,Unalaska,City of Unalaska,404671800,,404671800,4366,92687,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-146.35508078,61.13023788,431,Valdez,City of Valdez,576954900,652470440,1229425340,3749,327934,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-148.68597259,60.7722882300001,432,Whittier,City of Whittier,44861900,475760,45337660,172,263591,2005,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2005/01/01 00:00:00+00,2005/12/31 00:00:00+00,2005,2018/08/01 00:00:00+00
-160.48211409,55.3445109900001,433,Aleutians East Borough,Aleutians East Borough,97167900,0,97167900,2225,43671,2000,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2000/01/01 00:00:00+00,2000/12/31 00:00:00+00,2000,2018/08/01 00:00:00+00
-165.77353925,54.13431811,434,Akutan,City of Akutan,9103000,,9103000,408,22311,2000,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2000/01/01 00:00:00+00,2000/12/31 00:00:00+00,2000,2018/08/01 00:00:00+00
-162.71498738,55.2065679500001,435,Cold Bay,City of Cold Bay,4969200,,4969200,97,51228,2000,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2000/01/01 00:00:00+00,2000/12/31 00:00:00+00,2000,2018/08/01 00:00:00+00
-163.41473878,54.8550308600001,436,False Pass,City of False Pass,1727300,,1727300,68,25401,2000,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2000/01/01 00:00:00+00,2000/12/31 00:00:00+00,2000,2018/08/01 00:00:00+00
-162.31126632,55.0595082400001,437,King Cove,City of King Cove,28845400,,28845400,691,41744,2000,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2000/01/01 00:00:00+00,2000/12/31 00:00:00+00,2000,2018/08/01 00:00:00+00
-160.49809006,55.34090243,438,Sand Point,City of Sand Point,41299700,,41299700,842,49049,2000,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2000/01/01 00:00:00+00,2000/12/31 00:00:00+00,2000,2018/08/01 00:00:00+00
-149.89484742,61.21627757,439,Municipality of Anchorage,Municipality of Anchorage,16488453800,86273020,16574726820,259391,63898,2000,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2000/01/01 00:00:00+00,2000/12/31 00:00:00+00,2000,2018/08/01 00:00:00+00
