X,Y,OBJECTID,Community,Region,RUBA_Region,Operator_Certification,Preventive_Maintenance_Plan,Compliance,Utility_Management_Training,Meetings_of_the_Governing_Body,Budget,Revenue,Workers_Compensation_Insurance,Payroll_Liability_Compliance,TOTAL_SCORE,Season,DataYear,IsMostRecent,AsOfDate,Shape,Date_,Communityname
-157.138190492,66.888044295,704900,Shungnak,MHC,Kotzebue,0,15,0,0,0,10,20,2,5,52,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-143.96993915,62.7065704010001,704901,Slana,DEC,Anchorage,10,25,10,5,5,15,20,5,5,100,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-157.170409752,61.702682381,704902,Sleetmute,YKHC,Bethel,5,15,0,0,0,10,20,0,0,50,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-157.006924355,58.7132667830001,704903,South Naknek,BBAHC,Dillingham,5,15,0,0,0,10,20,2,0,52,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-162.291497704,63.5238097220001,704904,Stebbins,NSHC,Nome,5,25,0,5,5,10,0,5,0,55,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-149.084438212,66.0045244820001,704905,Stevens Village,TCC,Fairbanks,5,15,0,5,0,0,0,5,0,30,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-156.588255413,61.787160128,704906,Stony River,YKHC,Bethel,10,25,10,5,5,15,20,5,5,100,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-156.061952512,62.9879595240001,704907,Takotna,TCC,Anchorage,0,15,0,0,0,0,0,5,5,25,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-143.355997376,63.3762791950001,704908,Tanacross,TCC,Fairbanks,10,15,0,5,0,0,0,5,5,40,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-152.077703397,65.17118315,704909,Tanana,TCC,Fairbanks,3,15,0,5,0,0,15,2,0,40,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-146.681721307,60.8684850230001,704910,Tatitlek,DEC,Anchorage,5,25,0,5,0,0,5,5,0,45,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-145.412064205,62.047381182,704911,Tazlina,DEC,Anchorage,10,25,10,5,5,15,20,5,5,100,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-166.36520237,65.262956828,704912,Teller,NSHC,Nome,10,15,0,5,0,10,0,2,0,42,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-142.519699248,63.1380325270001,704913,Tetlin,TCC,Fairbanks,10,15,5,5,0,0,0,5,0,40,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-132.522822308,55.6854862610001,704914,Thorne Bay,DEC,Juneau,5,15,5,5,2,10,0,5,5,52,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-160.378791114,59.060511497,704915,Togiak,BBAHC,Dillingham,10,25,10,5,5,15,15,5,0,90,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-165.107234278,60.5295453630001,704916,Toksook Bay,YKHC,Bethel,10,25,10,5,5,15,20,5,5,100,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-160.956460467,61.0986849070001,704917,Tuluksak,YKHC,Bethel,7,15,0,0,2,0,0,0,0,24,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-162.67635558,60.342784158,704918,Tuntutuliak,YKHC,Bethel,3,15,0,0,0,0,0,0,0,18,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-165.251391797,60.586168984,704919,Tununak,YKHC,Bethel,10,15,10,5,0,10,0,5,0,55,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-160.280607277,59.0751283220001,704920,Twin Hills,BBAHC,Dillingham,5,15,10,5,0,0,0,0,5,40,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-151.143395425,61.0680870480001,704921,Tyonek,DEC,Anchorage,7,25,10,5,0,10,20,5,0,82,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-160.79196516,63.8766303720001,704922,Unalakleet,NSHC,Nome,3,25,0,5,2,10,15,5,5,70,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-160.315762925,61.5381853650001,704923,Upper Kalskag,YKHC,Bethel,10,15,10,0,5,10,20,5,0,75,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-146.4218093,67.0167170710001,704924,Venetie,TCC,Fairbanks,0,15,0,5,2,0,5,2,0,29,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-151.096581128,59.794284782,704925,Voznesenka,DEC,Anchorage,7,25,5,5,5,15,5,5,5,77,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-160.032230519,70.6385394850001,704926,Wainwright,NS Communities,Fairbanks,10,0,5,5,2,10,0,5,0,37,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-168.091260244,65.6090195530001,704927,Wales,NSHC,Nome,10,25,0,5,0,0,0,5,0,45,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-163.410490011,64.681277659,704928,White Mountain,NSHC,Nome,5,25,5,5,5,15,20,5,5,90,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-148.685972588,60.7722882320001,704929,Whittier,DEC,Anchorage,10,25,10,5,5,15,20,5,5,100,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-139.750032443,59.5587608970001,704930,Yakutat,DEC,Juneau,7,25,5,0,0,0,0,5,5,47,Spring,2023,0,2023/03/16 08:00:00+00,,2023/01/01 09:00:00+00,
-176.640295882,51.8682459770001,704931,Adak,DEC,Anchorage,5,25,0,5,5,10,0,5,5,60,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-154.173245541,56.9468146410001,704932,Akhiok,DEC,Anchorage,7,15,0,5,0,10,0,5,5,47,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-161.449094744,60.9138083130001,704933,Akiachak,YKHC,Bethel,3,15,10,5,5,10,5,0,0,53,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-161.230001725,60.9074921340001,704934,Akiak,YKHC,Bethel,3,25,5,0,5,0,5,0,0,43,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-165.773539254,54.1343181060001,704935,Akutan,DEC,Anchorage,5,15,0,5,5,15,20,5,5,75,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-164.667547588,62.6869771410001,704936,Alakanuk,YKHC,Bethel,0,15,0,5,2,0,0,5,0,27,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-152.70131499,66.554528029,704937,Alatna,TCC,Fairbanks,10,15,10,5,2,0,0,5,5,52,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-158.621625032,59.279207366,704938,Aleknagik,BBAHC,Dillingham,10,25,10,5,0,10,15,5,5,85,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-152.649480482,66.5600484240001,704939,Allakaket,TCC,Fairbanks,3,15,0,0,0,0,0,2,5,25,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-157.856527844,67.086470778,704940,Ambler,MHC,Kotzebue,10,25,10,5,0,10,20,5,5,90,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-151.735866067,68.1418507660001,704941,Anaktuvuk Pass,NS Communities,Fairbanks,10,0,10,0,0,10,0,5,0,35,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-149.190781634,64.3433579520001,704942,Anderson,DEC,Fairbanks,10,25,10,0,0,10,0,5,5,65,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-134.580846253,57.499569497,704943,Angoon,DEC,Juneau,0,15,0,5,5,10,5,5,5,50,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-159.527594877,61.578763877,704944,Aniak,YKHC,Bethel,10,25,10,5,5,15,20,5,5,100,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-160.199328799,62.6525299510001,704945,Anvik,YKHC,Bethel,5,15,0,0,0,10,0,0,5,35,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-145.535540782,68.1284616790001,704946,Arctic Village,TCC,Fairbanks,5,25,0,5,0,0,0,5,5,45,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-174.200198813,52.1978076350001,704947,Atka,DEC,Anchorage,3,25,5,5,5,13,5,5,5,71,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-162.276412108,60.8572982650001,704948,Atmautluak,YKHC,Bethel,0,15,0,0,0,0,0,0,0,15,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-157.423547297,70.4821365240001,704949,Atqasuk,NS Communities,Fairbanks,10,0,10,0,0,10,0,5,0,35,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-156.761043784,71.2893973960001,704950,Utqiagvik,NS Communities,Fairbanks,10,0,10,0,0,10,0,5,0,35,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-147.397148815,66.360348462,704951,Beaver,TCC,Fairbanks,5,15,5,5,0,0,0,0,5,35,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-161.771770866,60.7911991970001,704952,Bethel,YKHC,Bethel,7,25,0,5,5,0,20,5,5,72,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-145.817946299,66.262969297,704953,Birch Creek,TCC,Fairbanks,10,15,10,5,0,0,0,5,5,50,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-166.492201505,65.334488047,704954,Brevig Mission,NSHC,Nome,0,15,0,0,0,0,0,0,0,15,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-161.129020243,65.9776538350001,704955,Buckland,MHC,Kotzebue,5,25,0,5,2,0,15,0,5,57,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-148.895386259,63.392425266,704956,Cantwell,DEC,Fairbanks,10,25,10,5,5,15,20,5,5,100,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-143.727896198,66.6504009810001,704957,Chalkyitsik,TCC,Fairbanks,0,15,0,0,0,0,0,0,5,20,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-164.280340553,60.1580149530001,704958,Chefornak,YKHC,Bethel,5,25,5,5,5,15,5,0,5,70,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-148.012340385,60.065596322,704959,Chenega Bay,DEC,Anchorage,5,25,0,5,5,10,15,5,5,75,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-165.590527689,61.5286181760001,704960,Chevak,YKHC,Bethel,10,15,5,5,0,10,20,5,5,75,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-158.414155761,56.301263195,704961,Chignik,BBAHC,Dillingham,3,15,5,5,5,10,0,5,5,53,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-158.537761052,56.3104248050001,704962,Chignik Lagoon,BBAHC,Dillingham,3,25,0,5,0,0,0,5,0,38,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-158.763084152,56.2537312330001,704963,Chignik Lake,BBAHC,Dillingham,0,15,0,5,0,10,20,0,5,55,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-144.664187455,62.5663622590001,704964,Chistochina,DEC,Anchorage,10,15,10,5,0,0,0,5,5,50,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-159.242021766,61.5749147170001,704965,Chuathbaluk,YKHC,Bethel,10,15,0,5,5,0,15,5,5,60,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-144.066749134,65.8266465390001,704966,Circle,TCC,Fairbanks,5,25,0,5,2,0,0,5,5,47,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-158.547976913,58.8345343030001,704967,Clark's Point,BBAHC,Dillingham,5,15,5,0,0,10,0,5,5,45,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-132.82826284,56.014042493,704968,Coffman Cove,DEC,Juneau,7,25,5,5,5,15,20,5,5,92,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-162.714987383,55.206567948,704969,Cold Bay,DEC,Anchorage,10,25,10,5,5,15,15,5,5,95,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-133.151082633,55.4760442050001,704970,Craig,DEC,Juneau,10,15,10,0,5,15,5,5,5,70,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-158.10581652,61.870425374,704971,Crooked Creek,YKHC,Anchorage,3,15,0,5,0,0,0,5,5,33,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-162.728842192,66.076673359,704972,Deering,MHC,Kotzebue,0,25,0,5,0,10,20,0,0,60,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-158.463078771,59.0393744300001,704973,Dillingham,BBAHC,Dillingham,0,0,5,0,2,13,15,5,5,45,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-168.951791865,65.7583525100001,704974,Diomede,NSHC,Nome,5,25,0,0,0,0,0,5,5,40,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-144.049340051,63.65559219,704975,Dot Lake Village,TCC,Fairbanks,10,15,10,0,0,0,0,2,5,42,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
,,704976,Eagle City,TCC,Fairbanks,5,15,10,0,2,0,0,5,5,42,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-141.045786384,64.7451890140001,704977,Eagle Village,TCC,Fairbanks,10,25,10,5,5,15,20,5,5,100,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-162.029497266,60.218905916,704978,Eek,YKHC,Bethel,3,15,0,5,5,10,5,2,0,45,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-157.375750533,58.2090702340001,704979,Egegik,BBAHC,Dillingham,0,15,5,0,0,0,0,5,5,30,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-157.478046973,59.3502442720001,704980,Ekwok,BBAHC,Dillingham,10,15,10,0,0,10,0,5,5,55,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-136.345486098,58.1939148430001,704981,Elfin Cove,DEC,Juneau,10,15,10,0,0,0,0,5,5,45,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-162.264506882,64.6165521090001,704982,Elim,NSHC,Nome,10,25,5,5,0,0,0,0,5,50,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-164.529846857,62.776947383,704983,Emmonak,YKHC,Bethel,3,15,0,5,5,10,5,5,5,53,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-163.41473878,54.8550308580001,704984,False Pass,DEC,Anchorage,3,25,5,5,5,10,15,5,5,78,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-145.241283756,66.5661668960001,704985,Fort Yukon,TCC,Fairbanks,7,25,5,5,2,0,20,5,5,74,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-156.877123161,64.7426528560001,704986,Galena,TCC,Fairbanks,3,15,0,5,0,10,0,5,5,43,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-171.718826416,63.7768845370001,704987,Gambell,NSHC,Nome,3,15,0,5,0,10,0,5,5,43,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-145.527781972,62.1126684530001,704988,Glennallen,DEC,Anchorage,10,25,,0,5,15,20,5,,80,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-163.03671154,64.5423909510001,704989,Golovin,NSHC,Nome,0,15,0,5,5,13,20,5,5,68,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-161.58225677,59.118225167,704990,Goodnews Bay,BBAHC,Dillingham,10,25,0,0,0,10,20,5,5,75,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-160.06572812,62.9064389100001,704991,Grayling,YKHC,Bethel,0,15,0,5,2,10,5,5,0,42,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-145.371878034,62.2685800840001,704992,Gulkana,DEC,Anchorage,3,25,0,5,5,15,15,5,5,78,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-135.739061618,58.4133428700001,704993,Gustavus,DEC,Juneau,10,25,10,5,5,15,20,5,5,100,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-144.733488172,63.999928713,704994,Healy Lake,TCC,Fairbanks,10,25,10,5,5,15,20,5,5,100,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-159.771828933,62.1984422020001,704995,Holy Cross,YKHC,Bethel,10,15,5,5,0,10,20,5,0,70,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-135.445708278,58.109538071,704996,Hoonah,DEC,Juneau,7,25,10,5,5,15,20,5,5,97,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-166.096433229,61.5308796910001,704997,Hooper Bay,YKHC,Bethel,7,15,0,5,5,15,20,5,5,77,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-154.258219078,66.045872783,704998,Hughes,TCC,Fairbanks,0,15,0,5,0,10,0,5,0,35,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-156.394701718,65.7018354530001,704999,Huslia,TCC,Fairbanks,10,15,5,5,2,15,5,5,5,67,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-132.8235136,55.205925898,705000,Hydaburg,DEC,Juneau,3,25,0,0,5,15,5,5,5,63,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-155.90354017,59.325347311,705001,Igiugig,DEC,Dillingham,5,25,10,5,0,0,0,5,5,55,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-154.9061,59.7547000000001,705002,Iliamna,DEC,Anchorage,10,25,10,5,5,15,20,5,5,100,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-159.48416326,55.9034342160001,705003,Ivanof Bay,BBAHC,Dillingham,10,25,10,5,5,15,20,5,5,100,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-151.074071419,59.7946689340001,705004,Kachemak Selo,DEC,Anchorage,5,15,5,0,0,0,5,5,5,40,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-133.944798805,56.9744498800001,705005,Kake,DEC,Juneau,3,25,5,5,2,10,0,5,5,60,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-143.612854105,70.1266124680001,705006,Kaktovik,NS Communities,Fairbanks,10,0,10,0,0,10,0,5,0,35,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-158.724932026,64.326563933,705007,Kaltag,TCC,Fairbanks,5,25,5,5,2,15,15,5,5,82,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-154.436682489,57.562489154,705008,Karluk,DEC,Anchorage,10,25,10,0,5,10,15,5,5,85,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-132.403929236,55.5396225580001,705009,Kasaan,DEC,Juneau,10,25,0,5,5,15,20,5,5,90,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-162.519469561,60.8945732940001,705010,Kasigluk,YKHC,Bethel,3,15,0,5,0,0,0,5,5,33,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-160.437319167,66.974202818,705011,Kiana,MHC,Kotzebue,7,25,5,5,5,13,20,5,5,90,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-162.311266319,55.059508243,705012,King Cove,DEC,Anchorage,10,15,5,5,2,10,15,5,5,72,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-164.037940061,59.9363863990001,705013,Kipnuk,YKHC,Bethel,0,25,0,5,2,0,0,2,0,34,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-164.539965503,67.7273868280001,705014,Kivalina,MHC,Kotzebue,10,15,5,5,0,10,5,0,5,55,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-133.096034543,55.554504191,705015,Klawock,DEC,Juneau,3,25,5,5,5,15,15,5,5,83,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-135.895875762,59.4004341660001,705016,Klukwan,DEC,Juneau,0,15,0,0,2,10,20,5,5,57,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-156.882372754,66.907700923,705017,Kobuk,MHC,Kotzebue,0,25,5,5,5,15,20,0,5,80,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-154.749185394,59.4400057440001,705018,Kokhanok,DEC,Anchorage,5,25,0,5,5,0,5,5,5,55,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-157.285695889,59.7264073690001,705019,Koliganek,BBAHC,Dillingham,3,25,5,5,0,0,0,5,5,48,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-162.887063947,59.9594387400001,705020,Kongiganak,YKHC,Bethel,3,25,0,5,0,0,0,2,5,40,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-163.55653659,63.0331139910001,705021,Kotlik,YKHC,Bethel,3,15,0,5,5,13,20,5,5,71,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-162.592989329,66.896675418,705022,Kotzebue,MHC,Kotzebue,7,25,5,5,2,10,15,5,5,79,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-161.164873629,64.930661306,705023,Koyuk,NSHC,Nome,10,15,0,5,0,0,0,2,5,37,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-157.702701847,64.881788779,705024,Koyukuk,TCC,Fairbanks,0,15,0,5,2,10,0,5,0,37,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-161.437546735,60.8112283680001,705025,Kwethluk,YKHC,Bethel,3,25,0,5,0,0,0,5,5,43,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-163.157618386,59.877096668,705026,Kwigillingok,YKHC,Bethel,3,15,0,5,0,0,0,2,5,30,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-153.981435303,57.537068333,705027,Larsen Bay,DEC,Anchorage,5,25,0,5,2,0,5,5,5,52,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-156.857501853,59.1124631860001,705028,Levelock,BBAHC,Dillingham,10,25,10,5,5,15,20,5,5,100,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-155.437022581,61.3553888810001,705029,Lime Village,YKHC,Anchorage,10,15,10,0,0,0,0,2,5,42,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-160.364401669,61.5123629730001,705030,Lower Kalskag,YKHC,Bethel,3,25,0,5,0,10,20,0,5,68,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-150.637165177,64.995886827,705031,Manley,TCC,Fairbanks,10,15,10,0,0,0,0,5,0,40,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-159.054929977,58.979541865,705032,Manokotak,BBAHC,Dillingham,10,15,0,5,2,10,0,5,5,52,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-162.088169482,61.8814414280001,705033,Marshall,YKHC,Bethel,5,15,0,5,0,0,0,5,0,30,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-155.588353147,62.9501408470001,705034,McGrath,TCC,Anchorage,0,25,0,5,5,15,20,5,5,80,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-166.192861205,60.3864940780001,705035,Mekoryuk,YKHC,Bethel,3,15,0,5,5,15,5,5,5,58,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-164.507135209,60.818879843,705036,Mertarvik,YKHC,Bethel,0,15,0,5,0,0,0,5,5,30,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-131.573307047,55.126073906,705037,Metlakatla,DEC,Juneau,0,15,10,0,0,0,0,0,0,25,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-149.348260083,65.1521483380001,705038,Minto,TCC,Fairbanks,10,15,0,0,2,0,0,5,5,37,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-163.726275621,62.0895414130001,705039,Mountain Village,YKHC,Bethel,3,25,0,5,5,15,15,5,5,78,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-151.919921016,59.3544344920001,705040,Nanwalek,DEC,Anchorage,0,15,0,5,0,0,5,0,5,30,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-161.972626021,60.6943313370001,705041,Napakiak,YKHC,Bethel,3,15,5,5,5,15,5,5,5,63,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-161.753197056,60.708233561,705042,Napaskiak,YKHC,Bethel,0,15,0,0,0,0,0,0,5,20,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-161.201849825,56.001206036,705043,Nelson Lagoon,DEC,Anchorage,0,15,0,5,0,0,0,2,0,22,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
-149.090741364,64.5627092120001,705044,Nenana,TCC,Fairbanks,7,15,10,5,5,10,15,5,5,77,Fall,2023,0,2023/08/15 08:00:00+00,,2023/08/01 08:00:00+00,
